region	sector	indout
AT	Wood waste for treatment: incineration	117.11834507
AT	Oil/hazardous waste for treatment: incineration	402.532594583
AT	Food waste for treatment: biogasification and land application	43.3468381123
AT	Paper waste for treatment: biogasification and land application	7.12885375421
AT	Sewage sludge for treatment: biogasification and land application	33.5957382367
AT	Food waste for treatment: composting and land application	1634.61674135
AT	Paper and wood waste for treatment: composting and land application	2.49075711939
AT	Food waste for treatment: waste water treatment	143.829129129
AT	Other waste for treatment: waste water treatment	291.879129934
AT	Food waste for treatment: landfill	35.2113344816
AT	Paper for treatment: landfill	52.1978876686
AT	Plastic waste for treatment: landfill	12.3469226566
AT	Inert/metal/hazardous waste for treatment: landfill	129.903171385
AT	Textiles waste for treatment: landfill	7.02048063759
AT	Wood waste for treatment: landfill	24.1180609266
AT	Membership organisation services n.e.c. (91)	9285.15318025
AT	Recreational, cultural and sporting services (92)	11397.178901
AT	Other services (93)	4831.29072678
AT	Private households with employed persons (95)	98.0656227702
AT	Extra-territorial organizations and bodies	0
BE	Paddy rice	2.07355813026
BE	Wheat	383.25018203
BE	Cereal grains nec	235.13833942
BE	Vegetables, fruit, nuts	2392.83927941
BE	Oil seeds	28.1840332309
BE	Sugar cane, sugar beet	221.817161971
BE	Plant-based fibers	14.8961657691
BE	Crops nec	1406.0436834
BE	Cattle	604.399854079
BE	Pigs	1212.1814909
BE	Poultry	1071.54366863
BE	Meat animals nec	501.731141744
BE	Animal products nec	26.1696818678
BE	Raw milk	1233.98410496
BE	Wool, silk-worm cocoons	1.79349278302
BE	Manure (conventional treatment)	0
BE	Manure (biogas treatment)	0
BE	Products of forestry, logging and related services (02)	369.822043728
BE	Fish and other fishing products; services incidental of fishing (05)	233.512597047
BE	Anthracite	0
BE	Coking Coal	3.17454264485
BE	Other Bituminous Coal	19.6893774039
BE	Sub-Bituminous Coal	0
BE	Patent Fuel	2.50066877896
BE	Lignite/Brown Coal	1.38575788194
BE	BKB/Peat Briquettes	0
BE	Peat	0
BE	Crude petroleum and services related to crude oil extraction, excluding surveying	0
BE	Natural gas and services related to natural gas extraction, excluding surveying	0
BE	Natural Gas Liquids	0
BE	Other Hydrocarbons	0
BE	Uranium and thorium ores (12)	0.0143290768561
BE	Iron ores	3.28229729649
BE	Copper ores and concentrates	11.7792503271
BE	Nickel ores and concentrates	2.24220675525
BE	Aluminium ores and concentrates	2.55364380104
BE	Precious metal ores and concentrates	0.0784801854918
BE	Lead, zinc and tin ores and concentrates	0.101012407119
BE	Other non-ferrous metal ores and concentrates	564.251407775
BE	Stone	337.640538088
BE	Sand and clay	261.709482124
BE	Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.	305.300324787
BE	Products of meat cattle	816.055912998
BE	Products of meat pigs	1370.05603547
BE	Products of meat poultry	1367.90186438
BE	Meat products nec	2291.96681198
BE	products of Vegetable oils and fats	631.873419005
BE	Dairy products	8272.12225232
BE	Processed rice	80.3087369367
BE	Sugar	970.145984889
BE	Food products nec	26567.7855036
BE	Beverages	3587.09613788
BE	Fish products	977.679002469
BE	Tobacco products (16)	768.246604336
BE	Textiles (17)	7096.31210762
BE	Wearing apparel; furs (18)	1989.57671066
BE	Leather and leather products (19)	322.483200843
BE	Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)	4283.62802155
BE	Wood material for treatment, Re-processing of secondary wood material into new wood material	0
BE	Pulp	1980.14142068
BE	Secondary paper for treatment, Re-processing of secondary paper into new pulp	0
BE	Paper and paper products	2182.06244995
BE	Printed matter and recorded media (22)	10982.5233219
BE	Coke Oven Coke	85.7615382791
BE	Gas Coke	0
BE	Coal Tar	6.4047255032
BE	Motor Gasoline	5918.88608423
BE	Aviation Gasoline	0.107523245533
BE	Gasoline Type Jet Fuel	5.40650641873e-05
BE	Kerosene Type Jet Fuel	1084.32745267
BE	Kerosene	32.3102996637
BE	Gas/Diesel Oil	5721.33356835
BE	Heavy Fuel Oil	2136.24312207
BE	Refinery Gas	51.935716937
BE	Liquefied Petroleum Gases (LPG)	339.981423991
BE	Refinery Feedstocks	1716.30590464
BE	Ethane	3.30870946254
BE	Naphtha	339.501930305
BE	White Spirit & SBP	105.200174146
BE	Lubricants	33.5651646188
BE	Bitumen	310.864920636
BE	Paraffin Waxes	4.41961304677
BE	Petroleum Coke	26.1659547513
BE	Non-specified Petroleum Products	1037.26189933
BE	Nuclear fuel	50.8772104734
BE	Plastics, basic	13187.8714761
BE	Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	0
BE	N-fertiliser	43.1832594752
BE	P- and other fertiliser	188.529388961
BE	Chemicals nec	4347.53653189
BE	Charcoal	6.6838276968
BE	Additives/Blending Components	58.6075439716
BE	Biogasoline	0.106669663236
BE	Biodiesels	27.3969214502
BE	Other Liquid Biofuels	21.0236778745
BE	Rubber and plastic products (25)	8768.95592414
BE	Glass and glass products	1644.25394263
BE	Secondary glass for treatment, Re-processing of secondary glass into new glass	0
BE	Ceramic goods	249.08374218
BE	Bricks, tiles and construction products, in baked clay	741.370043158
BE	Cement, lime and plaster	4904.49654355
BE	Ash for treatment, Re-processing of ash into clinker	0
BE	Other non-metallic mineral products	1510.26662017
BE	Basic iron and steel and of ferro-alloys and first products thereof	7514.39151387
BE	Secondary steel for treatment, Re-processing of secondary steel into new steel	0
BE	Precious metals	5420.14040868
BE	Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0
BE	Aluminium and aluminium products	2703.84903516
BE	Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	0
BE	Lead, zinc and tin and products thereof	459.515662201
BE	Secondary lead for treatment, Re-processing of secondary lead into new lead	0
BE	Copper products	9076.2534388
BE	Secondary copper for treatment, Re-processing of secondary copper into new copper	0
BE	Other non-ferrous metal products	801.303952709
BE	Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
BE	Foundry work services	501.544403029
BE	Fabricated metal products, except machinery and equipment (28)	13535.45391
BE	Machinery and equipment n.e.c. (29)	16404.2208832
BE	Office machinery and computers (30)	1634.39698261
BE	Electrical machinery and apparatus n.e.c. (31)	11218.0948742
BE	Radio, television and communication equipment and apparatus (32)	3242.2243777
BE	Medical, precision and optical instruments, watches and clocks (33)	3694.75488385
BE	Motor vehicles, trailers and semi-trailers (34)	23808.1358788
BE	Other transport equipment (35)	2702.52441738
BE	Furniture; other manufactured goods n.e.c. (36)	7060.2878604
BE	Secondary raw materials	0.38211752011
BE	Bottles for treatment, Recycling of bottles by direct reuse	0
BE	Electricity by coal	419.389794557
BE	Electricity by gas	2012.79535597
BE	Electricity by nuclear	4273.15640392
BE	Electricity by hydro	36.2662137875
BE	Electricity by wind	82.3288221065
BE	Electricity by petroleum and other oil derivatives	44.2852478113
BE	Electricity by biomass and waste	383.687493647
BE	Electricity by solar photovoltaic	7.72124466601
BE	Electricity by solar thermal	4.36503221683e-05
BE	Electricity by tide, wave, ocean	0.00268851781159
BE	Electricity by Geothermal	0.049776306064
BE	Electricity nec	159.161771408
BE	Transmission services of electricity	1584.24383728
BE	Distribution and trade services of electricity	7400.69585574
BE	Coke oven gas	7.21472850291
BE	Blast Furnace Gas	3.15601400442
BE	Oxygen Steel Furnace Gas	0.0222323087552
BE	Gas Works Gas	0.00969815037279
BE	Biogas	7.97766862581
BE	Distribution services of gaseous fuels through mains	2843.20486299
BE	Steam and hot water supply services	3.79838469677
BE	Collected and purified water, distribution services of water (41)	1520.56547192
