region	sector	indout
AT	Basic iron and steel and of ferro-alloys and first products thereof	4106.46319239
AT	Secondary steel for treatment, Re-processing of secondary steel into new steel	0
AT	Precious metals	425.382443756
AT	Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0
AT	Aluminium and aluminium products	4950.44012596
AT	Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	0
AT	Lead, zinc and tin and products thereof	316.062385058
AT	Secondary lead for treatment, Re-processing of secondary lead into new lead	0
AT	Copper products	3152.16064002
AT	Secondary copper for treatment, Re-processing of secondary copper into new copper	0
AT	Other non-ferrous metal products	2181.74776574
AT	Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
AT	Foundry work services	2372.85553196
AT	Fabricated metal products, except machinery and equipment (28)	17745.4274572
AT	Machinery and equipment n.e.c. (29)	33194.3912891
AT	Office machinery and computers (30)	382.251819526
AT	Electrical machinery and apparatus n.e.c. (31)	16224.3436739
AT	Radio, television and communication equipment and apparatus (32)	6386.41366159
AT	Medical, precision and optical instruments, watches and clocks (33)	8013.72862143
AT	Motor vehicles, trailers and semi-trailers (34)	21864.1142602
AT	Other transport equipment (35)	5605.25623732
AT	Furniture; other manufactured goods n.e.c. (36)	10563.034218
AT	Secondary raw materials	1410.00915213
AT	Bottles for treatment, Recycling of bottles by direct reuse	0
AT	Electricity by coal	845.604931198
AT	Electricity by gas	1737.37027897
AT	Electricity by nuclear	2.90562309518
AT	Electricity by hydro	4299.15635912
AT	Electricity by wind	226.059746812
AT	Electricity by petroleum and other oil derivatives	164.030486552
AT	Electricity by biomass and waste	686.797437375
AT	Electricity by solar photovoltaic	15.979220358
AT	Electricity by solar thermal	0
AT	Electricity by tide, wave, ocean	0
AT	Electricity by Geothermal	0.170120236157
AT	Electricity nec	187.418188942
AT	Transmission services of electricity	4873.15633364
AT	Distribution and trade services of electricity	12524.8234575
AT	Coke oven gas	240.160085326
AT	Blast Furnace Gas	959.881665674
AT	Oxygen Steel Furnace Gas	0.000971669568015
AT	Gas Works Gas	0.000176235401195
AT	Biogas	187.713639934
AT	Distribution services of gaseous fuels through mains	7086.08597515
AT	Steam and hot water supply services	1354.70871249
AT	Collected and purified water, distribution services of water (41)	887.561641481
AT	Construction work (45)	74060.6097693
AT	Secondary construction material for treatment, Re-processing of secondary construction material into aggregates	0
AT	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	9763.62316772
AT	Retail trade services of motor fuel	614.798474576
AT	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	21039.9823034
AT	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	4015.79892497
AT	Hotel and restaurant services (55)	38265.1888869
AT	Railway transportation services	5600.54809746
AT	Other land transportation services	17759.1720508
AT	Transportation services via pipelines	707.280033048
AT	Sea and coastal water transportation services	49.7249651601
AT	Inland water transportation services	92.0355311788
AT	Air transport services (62)	6165.93347325
AT	Supporting and auxiliary transport services; travel agency services (63)	17573.8281691
AT	Post and telecommunication services (64)	17637.9644226
AT	Financial intermediation services, except insurance and pension funding services (65)	19812.747708
AT	Insurance and pension funding services, except compulsory social security services (66)	7697.7258778
AT	Services auxiliary to financial intermediation (67)	4936.49468615
AT	Real estate services (70)	56246.0308272
AT	Renting services of machinery and equipment without operator and of personal and household goods (71)	11966.7610312
AT	Computer and related services (72)	18455.8621792
AT	Research and development services (73)	4829.42731868
AT	Other business services (74)	64541.7291078
AT	Public administration and defence services; compulsory social security services (75)	29229.3651488
AT	Education services (80)	22205.883819
AT	Health and social work services (85)	32234.3028992
AT	Food waste for treatment: incineration	328.67319104
AT	Paper waste for treatment: incineration	442.943373858
AT	Plastic waste for treatment: incineration	761.347358523
AT	Intert/metal waste for treatment: incineration	2378.82983801
AT	Textiles waste for treatment: incineration	61.0792057751
AT	Wood waste for treatment: incineration	134.604201722
AT	Oil/hazardous waste for treatment: incineration	477.718413833
AT	Food waste for treatment: biogasification and land application	50.0526636465
AT	Paper waste for treatment: biogasification and land application	8.0175118009
AT	Sewage sludge for treatment: biogasification and land application	38.5537136439
AT	Food waste for treatment: composting and land application	1960.12500528
AT	Paper and wood waste for treatment: composting and land application	2.50711099803
AT	Food waste for treatment: waste water treatment	164.860883452
AT	Other waste for treatment: waste water treatment	341.613110507
AT	Food waste for treatment: landfill	41.7256548499
AT	Paper for treatment: landfill	53.8642406397
AT	Plastic waste for treatment: landfill	14.0567947241
AT	Inert/metal/hazardous waste for treatment: landfill	151.296474301
AT	Textiles waste for treatment: landfill	7.54925143148
AT	Wood waste for treatment: landfill	27.0530003731
AT	Membership organisation services n.e.c. (91)	9242.96571459
AT	Recreational, cultural and sporting services (92)	11611.0202594
AT	Other services (93)	4795.65696623
AT	Private households with employed persons (95)	113.642853205
AT	Extra-territorial organizations and bodies	0
BE	Paddy rice	0.00117158739912
BE	Wheat	399.055778889
BE	Cereal grains nec	292.05011754
BE	Vegetables, fruit, nuts	2426.10301819
BE	Oil seeds	27.5342878289
BE	Sugar cane, sugar beet	245.690770206
BE	Plant-based fibers	15.8563298286
BE	Crops nec	1590.12846135
BE	Cattle	759.758172947
BE	Pigs	1386.81601881
BE	Poultry	1221.23713853
BE	Meat animals nec	431.513110972
BE	Animal products nec	29.5878038524
BE	Raw milk	1485.09145427
BE	Wool, silk-worm cocoons	3.93518564138
BE	Manure (conventional treatment)	0
BE	Manure (biogas treatment)	0
BE	Products of forestry, logging and related services (02)	423.566749024
BE	Fish and other fishing products; services incidental of fishing (05)	315.893878569
BE	Anthracite	0
BE	Coking Coal	3.08248451604
BE	Other Bituminous Coal	19.5827675966
BE	Sub-Bituminous Coal	0
BE	Patent Fuel	2.70432751978
BE	Lignite/Brown Coal	4.40915965301
BE	BKB/Peat Briquettes	0
BE	Peat	0
BE	Crude petroleum and services related to crude oil extraction, excluding surveying	0
BE	Natural gas and services related to natural gas extraction, excluding surveying	0
BE	Natural Gas Liquids	0
BE	Other Hydrocarbons	0
BE	Uranium and thorium ores (12)	0.0139101236848
BE	Iron ores	3.61372108688
BE	Copper ores and concentrates	27.0939674091
BE	Nickel ores and concentrates	2.17718446035
BE	Aluminium ores and concentrates	9.64820971718
BE	Precious metal ores and concentrates	0.05886097025
BE	Lead, zinc and tin ores and concentrates	4.28515168518
BE	Other non-ferrous metal ores and concentrates	770.620889486
BE	Stone	406.485471985
BE	Sand and clay	274.463947434
BE	Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.	301.44551698
BE	Products of meat cattle	933.769794359
BE	Products of meat pigs	1621.23197007
BE	Products of meat poultry	1611.40336169
BE	Meat products nec	2777.68617384
BE	products of Vegetable oils and fats	709.254513249
BE	Dairy products	10194.8309626
BE	Processed rice	95.5789359286
BE	Sugar	1245.24191689
BE	Food products nec	30163.6629657
BE	Beverages	3991.05455882
BE	Fish products	1200.04579954
BE	Tobacco products (16)	860.92639674
BE	Textiles (17)	8591.36014289
BE	Wearing apparel; furs (18)	2211.69139553
BE	Leather and leather products (19)	361.232330494
BE	Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)	5294.62618764
BE	Wood material for treatment, Re-processing of secondary wood material into new wood material	0
BE	Pulp	2015.68817066
BE	Secondary paper for treatment, Re-processing of secondary paper into new pulp	0
BE	Paper and paper products	2292.09564223
BE	Printed matter and recorded media (22)	12566.1335307
BE	Coke Oven Coke	105.774338359
BE	Gas Coke	0
BE	Coal Tar	25.9212109285
BE	Motor Gasoline	9358.08909431
BE	Aviation Gasoline	0.120298842932
BE	Gasoline Type Jet Fuel	5.24839179227e-05
BE	Kerosene Type Jet Fuel	1290.21399377
BE	Kerosene	35.7460257732
BE	Gas/Diesel Oil	8730.05620353
BE	Heavy Fuel Oil	2383.36398626
BE	Refinery Gas	57.7237178511
BE	Liquefied Petroleum Gases (LPG)	385.901473714
BE	Refinery Feedstocks	1886.35616954
BE	Ethane	2.46462845291
BE	Naphtha	595.067655153
BE	White Spirit & SBP	116.470977656
BE	Lubricants	48.6212817662
BE	Bitumen	350.385181653
BE	Paraffin Waxes	3.66801095193
BE	Petroleum Coke	27.4490860015
BE	Non-specified Petroleum Products	1177.70876193
BE	Nuclear fuel	12.2586089095
BE	Plastics, basic	15330.283875
BE	Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	0
BE	N-fertiliser	81.6411936406
BE	P- and other fertiliser	173.978184979
BE	Chemicals nec	4999.44077834
BE	Charcoal	9.81689922285
BE	Additives/Blending Components	65.9654214948
BE	Biogasoline	0.119710506372
BE	Biodiesels	30.7916757143
BE	Other Liquid Biofuels	23.3416248831
BE	Rubber and plastic products (25)	9903.97905812
BE	Glass and glass products	1999.03923455
BE	Secondary glass for treatment, Re-processing of secondary glass into new glass	0
BE	Ceramic goods	375.237750833
BE	Bricks, tiles and construction products, in baked clay	865.710101711
BE	Cement, lime and plaster	5569.35322327
BE	Ash for treatment, Re-processing of ash into clinker	0
BE	Other non-metallic mineral products	1854.85376525
BE	Basic iron and steel and of ferro-alloys and first products thereof	8435.46600207
BE	Secondary steel for treatment, Re-processing of secondary steel into new steel	0
BE	Precious metals	6020.77543559
BE	Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0
BE	Aluminium and aluminium products	3857.18187661
BE	Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	0
BE	Lead, zinc and tin and products thereof	512.116340182
BE	Secondary lead for treatment, Re-processing of secondary lead into new lead	0
BE	Copper products	11129.976571
BE	Secondary copper for treatment, Re-processing of secondary copper into new copper	0
BE	Other non-ferrous metal products	916.004372442
BE	Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
BE	Foundry work services	522.054858975
BE	Fabricated metal products, except machinery and equipment (28)	16547.8388109
BE	Machinery and equipment n.e.c. (29)	18363.5790598
BE	Office machinery and computers (30)	1802.98070044
BE	Electrical machinery and apparatus n.e.c. (31)	13053.8431515
BE	Radio, television and communication equipment and apparatus (32)	3629.09408364
BE	Medical, precision and optical instruments, watches and clocks (33)	4164.11462405
BE	Motor vehicles, trailers and semi-trailers (34)	26698.3534218
BE	Other transport equipment (35)	3043.44184533
BE	Furniture; other manufactured goods n.e.c. (36)	8015.30591137
BE	Secondary raw materials	0.37094684618
BE	Bottles for treatment, Recycling of bottles by direct reuse	0
BE	Electricity by coal	396.945440544
BE	Electricity by gas	2045.04030052
BE	Electricity by nuclear	4438.59284388
BE	Electricity by hydro	28.7112208061
BE	Electricity by wind	86.3450208151
BE	Electricity by petroleum and other oil derivatives	47.8841035429
BE	Electricity by biomass and waste	323.761516967
BE	Electricity by solar photovoltaic	34.7059687593
BE	Electricity by solar thermal	4.88661719494e-05
BE	Electricity by tide, wave, ocean	0.00300921975776
BE	Electricity by Geothermal	0.0557139115947
BE	Electricity nec	176.889190839
BE	Transmission services of electricity	1632.84382808
BE	Distribution and trade services of electricity	7717.87304968
BE	Coke oven gas	16.3085739552
BE	Blast Furnace Gas	3.38132657826
BE	Oxygen Steel Furnace Gas	0.0248843406911
BE	Gas Works Gas	0.0108550005955
BE	Biogas	12.9111377722
BE	Distribution services of gaseous fuels through mains	2960.96205764
BE	Steam and hot water supply services	4.53786300868
BE	Collected and purified water, distribution services of water (41)	1564.99265192
BE	Construction work (45)	82600.7134278
BE	Secondary construction material for treatment, Re-processing of secondary construction material into aggregates	0
BE	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	7575.75151563
BE	Retail trade services of motor fuel	405.358120228
BE	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	42210.620245
BE	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	990.201073772
BE	Hotel and restaurant services (55)	18771.4769885
BE	Railway transportation services	7536.53554282
BE	Other land transportation services	22995.6986756
BE	Transportation services via pipelines	559.82291442
BE	Sea and coastal water transportation services	8792.47057819
BE	Inland water transportation services	1035.7353487
BE	Air transport services (62)	6501.74293707
BE	Supporting and auxiliary transport services; travel agency services (63)	41362.4728481
BE	Post and telecommunication services (64)	24746.9984556
BE	Financial intermediation services, except insurance and pension funding services (65)	13415.789754
BE	Insurance and pension funding services, except compulsory social security services (66)	12664.6768395
BE	Services auxiliary to financial intermediation (67)	24207.5242568
BE	Real estate services (70)	63552.8449238
BE	Renting services of machinery and equipment without operator and of personal and household goods (71)	17531.4155168
BE	Computer and related services (72)	24949.7817835
BE	Research and development services (73)	12542.081
BE	Other business services (74)	114725.69279
BE	Public administration and defence services; compulsory social security services (75)	33459.455072
BE	Education services (80)	28788.3485608
BE	Health and social work services (85)	52488.9269842
BE	Food waste for treatment: incineration	763.612673652
BE	Paper waste for treatment: incineration	870.252039632
BE	Plastic waste for treatment: incineration	774.153779217
BE	Intert/metal waste for treatment: incineration	2189.30382692
BE	Textiles waste for treatment: incineration	188.821075558
BE	Wood waste for treatment: incineration	325.474975242
BE	Oil/hazardous waste for treatment: incineration	1150.97671664
BE	Food waste for treatment: biogasification and land application	222.934807243
BE	Paper waste for treatment: biogasification and land application	54.0183547431
BE	Sewage sludge for treatment: biogasification and land application	537.569499311
BE	Food waste for treatment: composting and land application	1064.61903149
BE	Paper and wood waste for treatment: composting and land application	5.24676232129
BE	Food waste for treatment: waste water treatment	501.543583239
BE	Other waste for treatment: waste water treatment	913.561704445
BE	Food waste for treatment: landfill	395.719036547
BE	Paper for treatment: landfill	328.141626536
BE	Plastic waste for treatment: landfill	227.871927487
BE	Inert/metal/hazardous waste for treatment: landfill	486.172804351
BE	Textiles waste for treatment: landfill	40.9676959838
BE	Wood waste for treatment: landfill	49.262783273
BE	Membership organisation services n.e.c. (91)	4298.49487816
BE	Recreational, cultural and sporting services (92)	17248.7439481
BE	Other services (93)	4120.07247412
BE	Private households with employed persons (95)	786.776666352
BE	Extra-territorial organizations and bodies	0
BG	Paddy rice	30.2314956954
BG	Wheat	992.97685651
BG	Cereal grains nec	245.965440742
BG	Vegetables, fruit, nuts	632.227116599
BG	Oil seeds	394.96726086
BG	Sugar cane, sugar beet	1.70829738534
BG	Plant-based fibers	0.505335881076
BG	Crops nec	507.456484976
BG	Cattle	30.3439602805
BG	Pigs	237.754862518
BG	Poultry	531.400046567
BG	Meat animals nec	364.408486558
BG	Animal products nec	30.4985462055
BG	Raw milk	725.542422786
BG	Wool, silk-worm cocoons	2.13743271225
BG	Manure (conventional treatment)	0
BG	Manure (biogas treatment)	0
BG	Products of forestry, logging and related services (02)	440.799381103
BG	Fish and other fishing products; services incidental of fishing (05)	41.3071422801
BG	Anthracite	36.339986931
BG	Coking Coal	0.387790266645
BG	Other Bituminous Coal	42.8011766623
BG	Sub-Bituminous Coal	0
BG	Patent Fuel	0.000684434528973
BG	Lignite/Brown Coal	445.689706748
BG	BKB/Peat Briquettes	133.301837843
BG	Peat	0.474546433051
BG	Crude petroleum and services related to crude oil extraction, excluding surveying	58.3313286782
BG	Natural gas and services related to natural gas extraction, excluding surveying	28.3546891601
BG	Natural Gas Liquids	0.0151864057339
BG	Other Hydrocarbons	11.9103456601
BG	Uranium and thorium ores (12)	0
BG	Iron ores	0.0859999601728
BG	Copper ores and concentrates	809.022323237
BG	Nickel ores and concentrates	0.397017089086
BG	Aluminium ores and concentrates	0.134993156467
BG	Precious metal ores and concentrates	208.843741565
BG	Lead, zinc and tin ores and concentrates	34.7368093799
BG	Other non-ferrous metal ores and concentrates	12.0435900313
BG	Stone	45.635430929
BG	Sand and clay	347.911678994
BG	Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.	94.9174814271
BG	Products of meat cattle	231.366049073
BG	Products of meat pigs	560.772870021
BG	Products of meat poultry	756.061006912
BG	Meat products nec	718.236752512
BG	products of Vegetable oils and fats	771.861979689
BG	Dairy products	1350.82848703
BG	Processed rice	17.1948169214
BG	Sugar	250.362195895
BG	Food products nec	2346.80585981
BG	Beverages	663.245297785
BG	Fish products	77.7054567778
BG	Tobacco products (16)	941.08996977
BG	Textiles (17)	1835.43573023
BG	Wearing apparel; furs (18)	2161.77208056
BG	Leather and leather products (19)	453.877582491
BG	Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)	698.903991773
BG	Wood material for treatment, Re-processing of secondary wood material into new wood material	0
BG	Pulp	259.989861504
BG	Secondary paper for treatment, Re-processing of secondary paper into new pulp	0
BG	Paper and paper products	493.323160763
BG	Printed matter and recorded media (22)	809.247164437
BG	Coke Oven Coke	1.6377950558
BG	Gas Coke	0
BG	Coal Tar	11.3465327576
BG	Motor Gasoline	2304.81276148
BG	Aviation Gasoline	0.680881226306
BG	Gasoline Type Jet Fuel	0
BG	Kerosene Type Jet Fuel	46.5982830616
BG	Kerosene	1.63977692176
BG	Gas/Diesel Oil	1363.57901978
BG	Heavy Fuel Oil	639.361496788
BG	Refinery Gas	0.127964284461
BG	Liquefied Petroleum Gases (LPG)	77.4887342585
BG	Refinery Feedstocks	59.5223138869
BG	Ethane	0
BG	Naphtha	136.530508064
BG	White Spirit & SBP	2.4288628115
BG	Lubricants	0
BG	Bitumen	9.67157836387
BG	Paraffin Waxes	0
BG	Petroleum Coke	6.34770970431
BG	Non-specified Petroleum Products	5.07945306057
BG	Nuclear fuel	0
BG	Plastics, basic	58.3485471085
BG	Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	0
BG	N-fertiliser	5.83503430287
BG	P- and other fertiliser	284.255813845
BG	Chemicals nec	2634.3518409
BG	Charcoal	20.4958729676
BG	Additives/Blending Components	1.91244927786
BG	Biogasoline	0.00120353976439
BG	Biodiesels	1.43677669882
BG	Other Liquid Biofuels	11.5943304701
BG	Rubber and plastic products (25)	1465.04678302
BG	Glass and glass products	304.902924124
BG	Secondary glass for treatment, Re-processing of secondary glass into new glass	0
BG	Ceramic goods	169.606928144
BG	Bricks, tiles and construction products, in baked clay	42.8128842809
BG	Cement, lime and plaster	794.940068811
BG	Ash for treatment, Re-processing of ash into clinker	0
BG	Other non-metallic mineral products	154.913901368
BG	Basic iron and steel and of ferro-alloys and first products thereof	59.6824307283
BG	Secondary steel for treatment, Re-processing of secondary steel into new steel	0
BG	Precious metals	11.0638415722
BG	Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0
BG	Aluminium and aluminium products	475.677559532
BG	Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	0
BG	Lead, zinc and tin and products thereof	732.157227574
BG	Secondary lead for treatment, Re-processing of secondary lead into new lead	0
BG	Copper products	4595.76253896
BG	Secondary copper for treatment, Re-processing of secondary copper into new copper	0
BG	Other non-ferrous metal products	49.8402120868
BG	Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
BG	Foundry work services	121.830192463
BG	Fabricated metal products, except machinery and equipment (28)	1760.42637016
BG	Machinery and equipment n.e.c. (29)	3380.42229921
BG	Office machinery and computers (30)	282.940944976
BG	Electrical machinery and apparatus n.e.c. (31)	1763.00936852
BG	Radio, television and communication equipment and apparatus (32)	401.870377736
BG	Medical, precision and optical instruments, watches and clocks (33)	560.717148662
BG	Motor vehicles, trailers and semi-trailers (34)	305.558359457
BG	Other transport equipment (35)	611.751953695
BG	Furniture; other manufactured goods n.e.c. (36)	1587.46523039
BG	Secondary raw materials	2.30015330303
BG	Bottles for treatment, Recycling of bottles by direct reuse	0
BG	Electricity by coal	868.828705188
BG	Electricity by gas	99.568809927
BG	Electricity by nuclear	601.971066979
BG	Electricity by hydro	145.533954678
BG	Electricity by wind	27.3718601474
BG	Electricity by petroleum and other oil derivatives	10.4863944866
BG	Electricity by biomass and waste	3.24334249618
BG	Electricity by solar photovoltaic	5.90349232148
BG	Electricity by solar thermal	0
BG	Electricity by tide, wave, ocean	0
BG	Electricity by Geothermal	0
BG	Electricity nec	3.76231747778
BG	Transmission services of electricity	489.982959291
BG	Distribution and trade services of electricity	1294.76580692
BG	Coke oven gas	0.68851360728
BG	Blast Furnace Gas	0.0772376094466
BG	Oxygen Steel Furnace Gas	4.1749113206e-05
BG	Gas Works Gas	5.32725051314e-05
BG	Biogas	1.98766511386
BG	Distribution services of gaseous fuels through mains	296.995151364
BG	Steam and hot water supply services	313.735933482
BG	Collected and purified water, distribution services of water (41)	403.686619117
BG	Construction work (45)	13946.6252152
BG	Secondary construction material for treatment, Re-processing of secondary construction material into aggregates	0
BG	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	316.249045961
BG	Retail trade services of motor fuel	63.3200443538
BG	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	334.908484074
BG	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	848.447654779
BG	Hotel and restaurant services (55)	6494.17916229
BG	Railway transportation services	2180.23988484
BG	Other land transportation services	4619.36572969
BG	Transportation services via pipelines	145.555752319
BG	Sea and coastal water transportation services	681.084105558
BG	Inland water transportation services	77.9207403602
BG	Air transport services (62)	1131.63341933
BG	Supporting and auxiliary transport services; travel agency services (63)	3368.23071657
BG	Post and telecommunication services (64)	4244.04439098
BG	Financial intermediation services, except insurance and pension funding services (65)	4966.90981713
BG	Insurance and pension funding services, except compulsory social security services (66)	918.042993161
BG	Services auxiliary to financial intermediation (67)	280.875548708
BG	Real estate services (70)	6833.81442493
BG	Renting services of machinery and equipment without operator and of personal and household goods (71)	1057.61545878
BG	Computer and related services (72)	1646.81481118
BG	Research and development services (73)	318.872293243
BG	Other business services (74)	6977.94694974
BG	Public administration and defence services; compulsory social security services (75)	5973.33800751
BG	Education services (80)	3924.42976583
BG	Health and social work services (85)	3015.13054108
BG	Food waste for treatment: incineration	2.40787989917
BG	Paper waste for treatment: incineration	3.27353092366
BG	Plastic waste for treatment: incineration	1.42132167186
BG	Intert/metal waste for treatment: incineration	11.8706342185
BG	Textiles waste for treatment: incineration	0.538604834769
BG	Wood waste for treatment: incineration	0.728331552041
BG	Oil/hazardous waste for treatment: incineration	10.3852987123
BG	Food waste for treatment: biogasification and land application	0.00529883005715
BG	Paper waste for treatment: biogasification and land application	0.000619724899169
BG	Sewage sludge for treatment: biogasification and land application	0.0512444434102
BG	Food waste for treatment: composting and land application	0.205659411288
BG	Paper and wood waste for treatment: composting and land application	0.000421826503203
BG	Food waste for treatment: waste water treatment	34.0439849711
BG	Other waste for treatment: waste water treatment	47.1610725579
BG	Food waste for treatment: landfill	176.331361342
BG	Paper for treatment: landfill	114.549755932
BG	Plastic waste for treatment: landfill	10.7911715856
BG	Inert/metal/hazardous waste for treatment: landfill	144.996581498
BG	Textiles waste for treatment: landfill	25.4739016016
BG	Wood waste for treatment: landfill	30.7566713873
BG	Membership organisation services n.e.c. (91)	449.320286166
BG	Recreational, cultural and sporting services (92)	2650.45993624
BG	Other services (93)	305.128683216
BG	Private households with employed persons (95)	0
BG	Extra-territorial organizations and bodies	0
CY	Paddy rice	1.09434411799
CY	Wheat	3.66730051607
CY	Cereal grains nec	13.0775393455
CY	Vegetables, fruit, nuts	259.680093308
CY	Oil seeds	37.5894138137
CY	Sugar cane, sugar beet	0.632210859391
CY	Plant-based fibers	0
CY	Crops nec	119.856120272
CY	Cattle	19.6980302882
CY	Pigs	139.721853598
CY	Poultry	123.24482134
CY	Meat animals nec	58.500357197
CY	Animal products nec	5.53613294527
CY	Raw milk	112.98993722
CY	Wool, silk-worm cocoons	0.104165173224
CY	Manure (conventional treatment)	0
CY	Manure (biogas treatment)	0
CY	Products of forestry, logging and related services (02)	4.63283207225
CY	Fish and other fishing products; services incidental of fishing (05)	58.8583176082
