region	sector	indout
AT	Wood waste for treatment: incineration	114.650163261
AT	Oil/hazardous waste for treatment: incineration	379.135236947
AT	Food waste for treatment: biogasification and land application	41.8979213757
AT	Paper waste for treatment: biogasification and land application	6.73883149713
AT	Sewage sludge for treatment: biogasification and land application	32.2624424278
AT	Food waste for treatment: composting and land application	1571.6699996
AT	Paper and wood waste for treatment: composting and land application	2.33352180147
AT	Food waste for treatment: waste water treatment	142.440843139
AT	Other waste for treatment: waste water treatment	271.328915159
AT	Food waste for treatment: landfill	34.1673084558
AT	Paper for treatment: landfill	49.4372042166
AT	Plastic waste for treatment: landfill	11.7090393328
AT	Inert/metal/hazardous waste for treatment: landfill	126.346920315
AT	Textiles waste for treatment: landfill	4.94433610416
AT	Wood waste for treatment: landfill	67.5486787837
AT	Membership organisation services n.e.c. (91)	7571.22228691
AT	Recreational, cultural and sporting services (92)	9399.99803441
AT	Other services (93)	3250.92728777
AT	Private households with employed persons (95)	94.7772283988
AT	Extra-territorial organizations and bodies	0
BE	Paddy rice	2.09012175576
BE	Wheat	401.493627559
BE	Cereal grains nec	225.984049362
BE	Vegetables, fruit, nuts	2154.17127265
BE	Oil seeds	35.4612345226
BE	Sugar cane, sugar beet	249.514282537
BE	Plant-based fibers	23.6468779348
BE	Crops nec	1419.87584262
BE	Cattle	625.800486821
BE	Pigs	1247.37281897
BE	Poultry	1128.47139163
BE	Meat animals nec	509.737067398
BE	Animal products nec	27.2281538343
BE	Raw milk	1215.78124569
BE	Wool, silk-worm cocoons	1.70529020067
BE	Manure (conventional treatment)	0
BE	Manure (biogas treatment)	0
BE	Products of forestry, logging and related services (02)	379.740544913
BE	Fish and other fishing products; services incidental of fishing (05)	298.222265541
BE	Anthracite	0
BE	Coking Coal	3.01757557966
BE	Other Bituminous Coal	19.1687835734
BE	Sub-Bituminous Coal	0
BE	Patent Fuel	2.37000649636
BE	Lignite/Brown Coal	0.137848133977
BE	BKB/Peat Briquettes	0
BE	Peat	0
BE	Crude petroleum and services related to crude oil extraction, excluding surveying	0
BE	Natural gas and services related to natural gas extraction, excluding surveying	0
BE	Natural Gas Liquids	0.19536816486
BE	Other Hydrocarbons	0
BE	Uranium and thorium ores (12)	0.0136195994456
BE	Iron ores	0.0677493642063
BE	Copper ores and concentrates	3.95162977097
BE	Nickel ores and concentrates	5.00287107636
BE	Aluminium ores and concentrates	2.45423422466
BE	Precious metal ores and concentrates	0.0522465181355
BE	Lead, zinc and tin ores and concentrates	0.0723577482311
BE	Other non-ferrous metal ores and concentrates	575.704874043
BE	Stone	305.595549316
BE	Sand and clay	245.457139927
BE	Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.	293.262812533
BE	Products of meat cattle	840.250459804
BE	Products of meat pigs	1234.04008036
BE	Products of meat poultry	1362.61917399
BE	Meat products nec	2177.99780009
BE	products of Vegetable oils and fats	631.812157488
BE	Dairy products	8099.89901899
BE	Processed rice	59.8103054911
BE	Sugar	1019.65083314
BE	Food products nec	24860.4928516
BE	Beverages	3597.9341724
BE	Fish products	945.317156971
BE	Tobacco products (16)	1506.73301328
BE	Textiles (17)	6662.94688369
BE	Wearing apparel; furs (18)	1916.34704802
BE	Leather and leather products (19)	317.916960452
BE	Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)	4123.76807773
BE	Wood material for treatment, Re-processing of secondary wood material into new wood material	0
BE	Pulp	1847.55618251
BE	Secondary paper for treatment, Re-processing of secondary paper into new pulp	0
BE	Paper and paper products	2103.62203091
BE	Printed matter and recorded media (22)	10231.8353375
BE	Coke Oven Coke	97.0730323079
BE	Gas Coke	0
BE	Coal Tar	6.27527424418
BE	Motor Gasoline	6022.46341365
BE	Aviation Gasoline	0.107028496648
BE	Gasoline Type Jet Fuel	5.03899234316e-05
BE	Kerosene Type Jet Fuel	1119.21500077
BE	Kerosene	32.0469195633
BE	Gas/Diesel Oil	6026.07959644
BE	Heavy Fuel Oil	2122.65341997
BE	Refinery Gas	51.6489401559
BE	Liquefied Petroleum Gases (LPG)	352.48622843
BE	Refinery Feedstocks	1700.25587119
BE	Ethane	4.63706924485
BE	Naphtha	341.183311298
BE	White Spirit & SBP	105.050067296
BE	Lubricants	39.5656015748
BE	Bitumen	302.537734111
BE	Paraffin Waxes	4.39504463386
BE	Petroleum Coke	25.9870716951
BE	Non-specified Petroleum Products	1018.06753348
BE	Nuclear fuel	6.76944612532
BE	Plastics, basic	13538.1573607
BE	Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	0
BE	N-fertiliser	41.9871188286
BE	P- and other fertiliser	189.897599258
BE	Chemicals nec	4353.52056808
BE	Charcoal	8.73447830076
BE	Additives/Blending Components	58.3461202574
BE	Biogasoline	0.106691397678
BE	Biodiesels	23.2355935814
BE	Other Liquid Biofuels	24.3606172474
BE	Rubber and plastic products (25)	8734.16311346
BE	Glass and glass products	1433.90838685
BE	Secondary glass for treatment, Re-processing of secondary glass into new glass	0
BE	Ceramic goods	333.135781645
BE	Bricks, tiles and construction products, in baked clay	742.584475488
BE	Cement, lime and plaster	4888.53123265
BE	Ash for treatment, Re-processing of ash into clinker	0
BE	Other non-metallic mineral products	1467.4731635
BE	Basic iron and steel and of ferro-alloys and first products thereof	7481.0808055
BE	Secondary steel for treatment, Re-processing of secondary steel into new steel	0
BE	Precious metals	5062.06479188
BE	Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0
BE	Aluminium and aluminium products	2719.61582942
BE	Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	0
BE	Lead, zinc and tin and products thereof	455.438608392
BE	Secondary lead for treatment, Re-processing of secondary lead into new lead	0
BE	Copper products	8616.21326976
BE	Secondary copper for treatment, Re-processing of secondary copper into new copper	0
BE	Other non-ferrous metal products	800.240116567
BE	Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
BE	Foundry work services	502.596337661
BE	Fabricated metal products, except machinery and equipment (28)	13055.4046974
BE	Machinery and equipment n.e.c. (29)	16229.589595
BE	Office machinery and computers (30)	1609.53525451
BE	Electrical machinery and apparatus n.e.c. (31)	10803.0901527
BE	Radio, television and communication equipment and apparatus (32)	2875.76734148
BE	Medical, precision and optical instruments, watches and clocks (33)	3591.36085545
BE	Motor vehicles, trailers and semi-trailers (34)	23623.6314035
BE	Other transport equipment (35)	2719.03006768
BE	Furniture; other manufactured goods n.e.c. (36)	6957.72290561
BE	Secondary raw materials	0.363197789969
BE	Bottles for treatment, Recycling of bottles by direct reuse	0
BE	Electricity by coal	420.856576246
BE	Electricity by gas	1914.32749206
BE	Electricity by nuclear	3995.52052687
BE	Electricity by hydro	35.2851274458
BE	Electricity by wind	81.7050196242
BE	Electricity by petroleum and other oil derivatives	52.0408006302
BE	Electricity by biomass and waste	294.565648139
BE	Electricity by solar photovoltaic	38.1224116795
BE	Electricity by solar thermal	4.34552027722e-05
BE	Electricity by tide, wave, ocean	0.00267652939149
BE	Electricity by Geothermal	0.0495543477511
BE	Electricity nec	153.659980395
BE	Transmission services of electricity	1467.67132081
BE	Distribution and trade services of electricity	7103.80490985
BE	Coke oven gas	5.83270864089
BE	Blast Furnace Gas	2.44546057824
BE	Oxygen Steel Furnace Gas	0.16315446965
BE	Gas Works Gas	0.00965490437518
BE	Biogas	7.53274460434
BE	Distribution services of gaseous fuels through mains	2726.68594902
BE	Steam and hot water supply services	5.95984845024
BE	Collected and purified water, distribution services of water (41)	1428.15432965
BE	Construction work (45)	67904.234139
BE	Secondary construction material for treatment, Re-processing of secondary construction material into aggregates	0
BE	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	6700.22747342
BE	Retail trade services of motor fuel	351.454470568
BE	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	36011.5935638
BE	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	741.82849765
BE	Hotel and restaurant services (55)	22093.461819
BE	Railway transportation services	6346.1934947
BE	Other land transportation services	19153.3374238
BE	Transportation services via pipelines	463.589765337
BE	Sea and coastal water transportation services	7596.04638916
BE	Inland water transportation services	788.265016616
BE	Air transport services (62)	4614.50631172
BE	Supporting and auxiliary transport services; travel agency services (63)	34516.3503777
BE	Post and telecommunication services (64)	20780.2046901
BE	Financial intermediation services, except insurance and pension funding services (65)	9992.44039355
BE	Insurance and pension funding services, except compulsory social security services (66)	10452.8424146
BE	Services auxiliary to financial intermediation (67)	19952.7137807
BE	Real estate services (70)	50723.4077478
BE	Renting services of machinery and equipment without operator and of personal and household goods (71)	14466.1224515
BE	Computer and related services (72)	21230.919326
BE	Research and development services (73)	10041.0619635
BE	Other business services (74)	97737.0742558
BE	Public administration and defence services; compulsory social security services (75)	29361.6511736
BE	Education services (80)	27259.0375707
BE	Health and social work services (85)	44390.338508
BE	Food waste for treatment: incineration	626.893494246
BE	Paper waste for treatment: incineration	684.62635426
BE	Plastic waste for treatment: incineration	692.933034157
BE	Intert/metal waste for treatment: incineration	1780.16450064
BE	Textiles waste for treatment: incineration	187.156720485
BE	Wood waste for treatment: incineration	245.59935844
BE	Oil/hazardous waste for treatment: incineration	909.480985027
BE	Food waste for treatment: biogasification and land application	202.981413445
BE	Paper waste for treatment: biogasification and land application	45.9796457845
BE	Sewage sludge for treatment: biogasification and land application	448.014304529
BE	Food waste for treatment: composting and land application	843.051246298
BE	Paper and wood waste for treatment: composting and land application	4.48773285405
BE	Food waste for treatment: waste water treatment	429.178130609
BE	Other waste for treatment: waste water treatment	793.668797171
BE	Food waste for treatment: landfill	340.55420102
BE	Paper for treatment: landfill	254.966592157
BE	Plastic waste for treatment: landfill	159.598483549
BE	Inert/metal/hazardous waste for treatment: landfill	402.236552995
BE	Textiles waste for treatment: landfill	35.0849001398
BE	Wood waste for treatment: landfill	42.157724846
BE	Membership organisation services n.e.c. (91)	3485.83429458
BE	Recreational, cultural and sporting services (92)	14163.7850865
BE	Other services (93)	3330.12540307
BE	Private households with employed persons (95)	662.886048301
BE	Extra-territorial organizations and bodies	0
BG	Paddy rice	19.9902666603
BG	Wheat	882.016378512
BG	Cereal grains nec	218.198715582
BG	Vegetables, fruit, nuts	499.980149332
BG	Oil seeds	332.504776259
BG	Sugar cane, sugar beet	3.00733386333
BG	Plant-based fibers	0.406180799018
BG	Crops nec	407.294997925
BG	Cattle	15.2346040089
BG	Pigs	245.680689927
BG	Poultry	411.13276781
BG	Meat animals nec	252.596510866
BG	Animal products nec	27.4657377418
BG	Raw milk	607.48586603
BG	Wool, silk-worm cocoons	1.77074152152
BG	Manure (conventional treatment)	0
BG	Manure (biogas treatment)	0
BG	Products of forestry, logging and related services (02)	345.148514217
BG	Fish and other fishing products; services incidental of fishing (05)	29.4291304699
BG	Anthracite	20.1781834041
BG	Coking Coal	0.535147563766
BG	Other Bituminous Coal	16.0534880773
BG	Sub-Bituminous Coal	0
BG	Patent Fuel	0.000444101496123
BG	Lignite/Brown Coal	403.895524233
BG	BKB/Peat Briquettes	118.164469598
BG	Peat	0.348971600685
BG	Crude petroleum and services related to crude oil extraction, excluding surveying	54.6746094871
BG	Natural gas and services related to natural gas extraction, excluding surveying	17.5552686063
BG	Natural Gas Liquids	2.39042946755
BG	Other Hydrocarbons	9.98958880452
BG	Uranium and thorium ores (12)	0
BG	Iron ores	0.0560202539431
BG	Copper ores and concentrates	572.238423684
BG	Nickel ores and concentrates	0.286620996129
BG	Aluminium ores and concentrates	0.0716563504825
BG	Precious metal ores and concentrates	190.835527708
BG	Lead, zinc and tin ores and concentrates	30.8247787453
BG	Other non-ferrous metal ores and concentrates	12.5455643414
BG	Stone	34.8015733448
BG	Sand and clay	277.998349335
BG	Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.	67.317648635
BG	Products of meat cattle	70.1408229772
BG	Products of meat pigs	380.980565282
BG	Products of meat poultry	497.497483396
BG	Meat products nec	539.788345302
BG	products of Vegetable oils and fats	547.450422494
BG	Dairy products	938.244092433
BG	Processed rice	12.5090036313
BG	Sugar	189.166098734
BG	Food products nec	2244.44530143
BG	Beverages	491.665124881
BG	Fish products	55.5203503703
BG	Tobacco products (16)	737.465204789
BG	Textiles (17)	1229.41456142
BG	Wearing apparel; furs (18)	1822.83308096
BG	Leather and leather products (19)	327.917028003
BG	Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)	532.741320944
BG	Wood material for treatment, Re-processing of secondary wood material into new wood material	0
BG	Pulp	211.807116685
BG	Secondary paper for treatment, Re-processing of secondary paper into new pulp	0
BG	Paper and paper products	391.077500834
BG	Printed matter and recorded media (22)	605.419864076
BG	Coke Oven Coke	1.51454629796
BG	Gas Coke	0
BG	Coal Tar	3.79687468377
BG	Motor Gasoline	1509.8949441
BG	Aviation Gasoline	0.500705649457
BG	Gasoline Type Jet Fuel	0
BG	Kerosene Type Jet Fuel	52.0084271207
BG	Kerosene	1.2058572785
BG	Gas/Diesel Oil	986.641749994
BG	Heavy Fuel Oil	458.699041329
BG	Refinery Gas	0.135279128018
BG	Liquefied Petroleum Gases (LPG)	41.3014942771
BG	Refinery Feedstocks	35.4697671917
BG	Ethane	0
BG	Naphtha	92.1617292865
BG	White Spirit & SBP	1.7861343621
BG	Lubricants	0
BG	Bitumen	7.02473509094
BG	Paraffin Waxes	0
BG	Petroleum Coke	3.13708400218
BG	Non-specified Petroleum Products	3.12845156914
BG	Nuclear fuel	0
BG	Plastics, basic	48.8211593435
BG	Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	0
BG	N-fertiliser	0.0982386456902
BG	P- and other fertiliser	317.200672783
BG	Chemicals nec	2051.3385728
BG	Charcoal	21.2567445243
BG	Additives/Blending Components	1.3846946881
BG	Biogasoline	0.000826180354921
BG	Biodiesels	1.15168374393
BG	Other Liquid Biofuels	8.07602976952
BG	Rubber and plastic products (25)	1207.21711619
BG	Glass and glass products	238.576313547
BG	Secondary glass for treatment, Re-processing of secondary glass into new glass	0
BG	Ceramic goods	112.334807232
BG	Bricks, tiles and construction products, in baked clay	39.7548146597
BG	Cement, lime and plaster	701.600311954
BG	Ash for treatment, Re-processing of ash into clinker	0
BG	Other non-metallic mineral products	102.061236044
BG	Basic iron and steel and of ferro-alloys and first products thereof	43.6439969809
BG	Secondary steel for treatment, Re-processing of secondary steel into new steel	0
BG	Precious metals	6.96307099558
BG	Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0
BG	Aluminium and aluminium products	365.793252449
BG	Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	0
BG	Lead, zinc and tin and products thereof	544.665039734
BG	Secondary lead for treatment, Re-processing of secondary lead into new lead	0
BG	Copper products	3204.10945891
BG	Secondary copper for treatment, Re-processing of secondary copper into new copper	0
BG	Other non-ferrous metal products	27.7182291819
BG	Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
BG	Foundry work services	109.071195405
BG	Fabricated metal products, except machinery and equipment (28)	1456.4489592
BG	Machinery and equipment n.e.c. (29)	2408.05773266
BG	Office machinery and computers (30)	205.131713414
BG	Electrical machinery and apparatus n.e.c. (31)	1350.79731299
BG	Radio, television and communication equipment and apparatus (32)	296.720681239
BG	Medical, precision and optical instruments, watches and clocks (33)	421.863350318
BG	Motor vehicles, trailers and semi-trailers (34)	229.461971692
BG	Other transport equipment (35)	409.255775569
BG	Furniture; other manufactured goods n.e.c. (36)	826.852458484
BG	Secondary raw materials	1.80178436291
BG	Bottles for treatment, Recycling of bottles by direct reuse	0
BG	Electricity by coal	822.683035789
BG	Electricity by gas	70.0834448095
BG	Electricity by nuclear	486.780383886
BG	Electricity by hydro	103.269632089
BG	Electricity by wind	23.7925564058
BG	Electricity by petroleum and other oil derivatives	9.94602932494
BG	Electricity by biomass and waste	2.31037868561
BG	Electricity by solar photovoltaic	2.41189154362
BG	Electricity by solar thermal	0
BG	Electricity by tide, wave, ocean	0
BG	Electricity by Geothermal	0
BG	Electricity nec	3.09819635597
BG	Transmission services of electricity	404.244791237
BG	Distribution and trade services of electricity	1015.40384919
BG	Coke oven gas	0.0268286783729
BG	Blast Furnace Gas	0.000494849772032
BG	Oxygen Steel Furnace Gas	2.98412223446e-05
BG	Gas Works Gas	0.00762536238809
BG	Biogas	1.85562797203
BG	Distribution services of gaseous fuels through mains	300.434124119
BG	Steam and hot water supply services	537.267203523
BG	Collected and purified water, distribution services of water (41)	325.579137091
BG	Construction work (45)	10040.2868482
BG	Secondary construction material for treatment, Re-processing of secondary construction material into aggregates	0
BG	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	385.83312467
BG	Retail trade services of motor fuel	131.391929117
BG	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	147.448933304
BG	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	576.314878179
BG	Hotel and restaurant services (55)	3188.30666464
BG	Railway transportation services	1354.87644098
BG	Other land transportation services	3870.80666211
BG	Transportation services via pipelines	88.5698442668
BG	Sea and coastal water transportation services	672.072544534
BG	Inland water transportation services	47.5612557719
BG	Air transport services (62)	722.705270614
BG	Supporting and auxiliary transport services; travel agency services (63)	2110.01017853
BG	Post and telecommunication services (64)	2621.22758315
BG	Financial intermediation services, except insurance and pension funding services (65)	3155.91745365
BG	Insurance and pension funding services, except compulsory social security services (66)	598.355775025
BG	Services auxiliary to financial intermediation (67)	175.294970872
BG	Real estate services (70)	5222.26697192
BG	Renting services of machinery and equipment without operator and of personal and household goods (71)	933.034121966
BG	Computer and related services (72)	1032.03725053
BG	Research and development services (73)	254.595600586
BG	Other business services (74)	4805.86435075
BG	Public administration and defence services; compulsory social security services (75)	4059.69864955
BG	Education services (80)	2453.92747608
BG	Health and social work services (85)	2494.12279701
BG	Food waste for treatment: incineration	1.7157529045
BG	Paper waste for treatment: incineration	2.33762917842
BG	Plastic waste for treatment: incineration	1.01475278232
BG	Intert/metal waste for treatment: incineration	10.6561727881
BG	Textiles waste for treatment: incineration	0.442793998798
BG	Wood waste for treatment: incineration	0.519328205158
BG	Oil/hazardous waste for treatment: incineration	13.9621643549
BG	Food waste for treatment: biogasification and land application	0.000513535108774
BG	Paper waste for treatment: biogasification and land application	0.000452928086286
BG	Sewage sludge for treatment: biogasification and land application	0.0374763736165
BG	Food waste for treatment: composting and land application	0.147286976624
BG	Paper and wood waste for treatment: composting and land application	0.000232715123451
BG	Food waste for treatment: waste water treatment	30.3591095812
BG	Other waste for treatment: waste water treatment	33.2124798273
BG	Food waste for treatment: landfill	134.901643545
BG	Paper for treatment: landfill	70.0600696066
BG	Plastic waste for treatment: landfill	7.71012319237
BG	Inert/metal/hazardous waste for treatment: landfill	101.116189326
BG	Textiles waste for treatment: landfill	18.1831226765
BG	Wood waste for treatment: landfill	21.9521129454
BG	Membership organisation services n.e.c. (91)	318.223179671
BG	Recreational, cultural and sporting services (92)	1677.72226239
BG	Other services (93)	181.196555605
BG	Private households with employed persons (95)	0
BG	Extra-territorial organizations and bodies	0
CY	Paddy rice	0
CY	Wheat	2.71820987074
CY	Cereal grains nec	9.1860017436
CY	Vegetables, fruit, nuts	200.051722341
CY	Oil seeds	25.5046799629
CY	Sugar cane, sugar beet	0
CY	Plant-based fibers	0
CY	Crops nec	70.6243352787
CY	Cattle	12.7018114253
CY	Pigs	78.6385497788
CY	Poultry	90.0018140992
CY	Meat animals nec	31.2668243914
CY	Animal products nec	4.92833530296
CY	Raw milk	96.555547027
CY	Wool, silk-worm cocoons	0.0751105902337
CY	Manure (conventional treatment)	0
CY	Manure (biogas treatment)	0
CY	Products of forestry, logging and related services (02)	14.1031105587
