region	sector	indout
AT	Ceramic goods	434.392914167
AT	Bricks, tiles and construction products, in baked clay	379.313771211
AT	Cement, lime and plaster	5917.34164318
AT	Ash for treatment, Re-processing of ash into clinker	0
AT	Other non-metallic mineral products	1281.55158232
AT	Basic iron and steel and of ferro-alloys and first products thereof	4200.61507379
AT	Secondary steel for treatment, Re-processing of secondary steel into new steel	0
AT	Precious metals	431.98955364
AT	Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0
AT	Aluminium and aluminium products	5089.57196832
AT	Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	0
AT	Lead, zinc and tin and products thereof	298.53627489
AT	Secondary lead for treatment, Re-processing of secondary lead into new lead	0
AT	Copper products	3228.43145195
AT	Secondary copper for treatment, Re-processing of secondary copper into new copper	0
AT	Other non-ferrous metal products	2347.26507357
AT	Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
AT	Foundry work services	2421.2717847
AT	Fabricated metal products, except machinery and equipment (28)	18106.4097965
AT	Machinery and equipment n.e.c. (29)	33743.903495
AT	Office machinery and computers (30)	369.385825215
AT	Electrical machinery and apparatus n.e.c. (31)	16604.4848932
AT	Radio, television and communication equipment and apparatus (32)	6505.24770716
AT	Medical, precision and optical instruments, watches and clocks (33)	8110.74855124
AT	Motor vehicles, trailers and semi-trailers (34)	22195.2327112
AT	Other transport equipment (35)	5698.32655917
AT	Furniture; other manufactured goods n.e.c. (36)	10642.1808765
AT	Secondary raw materials	1488.18063766
AT	Bottles for treatment, Recycling of bottles by direct reuse	0
AT	Electricity by coal	864.848350849
AT	Electricity by gas	1782.82803908
AT	Electricity by nuclear	3.00882004805
AT	Electricity by hydro	4272.12092364
AT	Electricity by wind	227.92061055
AT	Electricity by petroleum and other oil derivatives	167.389975602
AT	Electricity by biomass and waste	711.752726165
AT	Electricity by solar photovoltaic	12.8327145803
AT	Electricity by solar thermal	0
AT	Electricity by tide, wave, ocean	0
AT	Electricity by Geothermal	0.17277889561
AT	Electricity nec	186.06901148
AT	Transmission services of electricity	4963.74454961
AT	Distribution and trade services of electricity	12787.3480378
AT	Coke oven gas	230.261216684
AT	Blast Furnace Gas	984.292347923
AT	Oxygen Steel Furnace Gas	0.000986730446724
AT	Gas Works Gas	0.000178974446567
AT	Biogas	200.57319093
AT	Distribution services of gaseous fuels through mains	7158.08758265
AT	Steam and hot water supply services	1420.28977633
AT	Collected and purified water, distribution services of water (41)	905.527656011
AT	Construction work (45)	75493.820134
AT	Secondary construction material for treatment, Re-processing of secondary construction material into aggregates	0
AT	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	9993.88656469
AT	Retail trade services of motor fuel	608.094123348
AT	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	22037.1914917
AT	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	4758.60468662
AT	Hotel and restaurant services (55)	38859.3421935
AT	Railway transportation services	5613.33656967
AT	Other land transportation services	18588.4314634
AT	Transportation services via pipelines	711.624059883
AT	Sea and coastal water transportation services	50.5014458236
AT	Inland water transportation services	93.7706737279
AT	Air transport services (62)	6268.83251511
AT	Supporting and auxiliary transport services; travel agency services (63)	17857.0230658
AT	Post and telecommunication services (64)	17798.4990348
AT	Financial intermediation services, except insurance and pension funding services (65)	20187.9664703
AT	Insurance and pension funding services, except compulsory social security services (66)	7846.71958525
AT	Services auxiliary to financial intermediation (67)	4986.29843163
AT	Real estate services (70)	57098.2423935
AT	Renting services of machinery and equipment without operator and of personal and household goods (71)	12242.2694218
AT	Computer and related services (72)	18649.4542459
AT	Research and development services (73)	4899.40565669
AT	Other business services (74)	65464.1872499
AT	Public administration and defence services; compulsory social security services (75)	29752.6204378
AT	Education services (80)	22555.5707023
AT	Health and social work services (85)	32920.6273006
AT	Food waste for treatment: incineration	328.537148481
AT	Paper waste for treatment: incineration	439.401080151
AT	Plastic waste for treatment: incineration	790.430104026
AT	Intert/metal waste for treatment: incineration	2392.53780246
AT	Textiles waste for treatment: incineration	63.2024686878
AT	Wood waste for treatment: incineration	145.54652489
AT	Oil/hazardous waste for treatment: incineration	479.267808374
AT	Food waste for treatment: biogasification and land application	51.8621198009
AT	Paper waste for treatment: biogasification and land application	7.70221509385
AT	Sewage sludge for treatment: biogasification and land application	39.349886087
AT	Food waste for treatment: composting and land application	1989.44540907
AT	Paper and wood waste for treatment: composting and land application	2.55495486766
AT	Food waste for treatment: waste water treatment	181.759659246
AT	Other waste for treatment: waste water treatment	343.128314386
AT	Food waste for treatment: landfill	43.4425847866
AT	Paper for treatment: landfill	67.5608460044
AT	Plastic waste for treatment: landfill	14.3708205058
AT	Inert/metal/hazardous waste for treatment: landfill	152.550727045
AT	Textiles waste for treatment: landfill	7.66313156563
AT	Wood waste for treatment: landfill	30.6240774974
AT	Membership organisation services n.e.c. (91)	9407.92126282
AT	Recreational, cultural and sporting services (92)	11791.0024712
AT	Other services (93)	4841.36973324
AT	Private households with employed persons (95)	115.404317545
AT	Extra-territorial organizations and bodies	0
BE	Paddy rice	0.00118704063692
BE	Wheat	411.513510899
BE	Cereal grains nec	305.763957635
BE	Vegetables, fruit, nuts	2442.60691351
BE	Oil seeds	28.9967263629
BE	Sugar cane, sugar beet	268.212544509
BE	Plant-based fibers	16.3977980803
BE	Crops nec	1719.2192498
BE	Cattle	676.786251457
BE	Pigs	1426.52881496
BE	Poultry	1322.44695773
BE	Meat animals nec	589.633612346
BE	Animal products nec	29.9766386438
BE	Raw milk	1367.68090547
BE	Wool, silk-worm cocoons	5.31028066311
BE	Manure (conventional treatment)	0
BE	Manure (biogas treatment)	0
BE	Products of forestry, logging and related services (02)	429.309633262
BE	Fish and other fishing products; services incidental of fishing (05)	329.007946652
BE	Anthracite	0
BE	Coking Coal	3.12314249287
BE	Other Bituminous Coal	19.8408086589
BE	Sub-Bituminous Coal	0
BE	Patent Fuel	2.73999708819
BE	Lignite/Brown Coal	1.56384086997
BE	BKB/Peat Briquettes	0
BE	Peat	0
BE	Crude petroleum and services related to crude oil extraction, excluding surveying	0
BE	Natural gas and services related to natural gas extraction, excluding surveying	0
BE	Natural Gas Liquids	0
BE	Other Hydrocarbons	0
BE	Uranium and thorium ores (12)	0.0140935829563
BE	Iron ores	6.07094831278
BE	Copper ores and concentrates	12.2515032394
BE	Nickel ores and concentrates	2.20558757447
BE	Aluminium ores and concentrates	2.84444912715
BE	Precious metal ores and concentrates	0.0596354797942
BE	Lead, zinc and tin ores and concentrates	1.88289646888
BE	Other non-ferrous metal ores and concentrates	738.833531647
BE	Stone	408.387176683
BE	Sand and clay	253.770079278
BE	Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.	305.428604684
BE	Products of meat cattle	1006.05068451
BE	Products of meat pigs	1758.37975821
BE	Products of meat poultry	1790.22850716
BE	Meat products nec	3267.06222753
BE	products of Vegetable oils and fats	718.677591309
BE	Dairy products	10674.6554305
BE	Processed rice	99.4239053094
BE	Sugar	1364.86054014
BE	Food products nec	22143.808808
BE	Beverages	4265.08756486
BE	Fish products	1254.04299561
BE	Tobacco products (16)	875.056905731
BE	Textiles (17)	8762.25695862
BE	Wearing apparel; furs (18)	2303.09708647
BE	Leather and leather products (19)	372.462952675
BE	Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)	5411.17970299
BE	Wood material for treatment, Re-processing of secondary wood material into new wood material	0
BE	Pulp	2122.71740611
BE	Secondary paper for treatment, Re-processing of secondary paper into new pulp	0
BE	Paper and paper products	2444.51329218
BE	Printed matter and recorded media (22)	12621.3875476
BE	Coke Oven Coke	93.3158899192
BE	Gas Coke	0
BE	Coal Tar	27.1331905779
BE	Motor Gasoline	9759.71317587
BE	Aviation Gasoline	0.121885584907
BE	Gasoline Type Jet Fuel	5.31760919637e-05
BE	Kerosene Type Jet Fuel	1320.87004542
BE	Kerosene	36.2071796417
BE	Gas/Diesel Oil	9114.26005045
BE	Heavy Fuel Oil	2407.40415291
BE	Refinery Gas	58.8602259344
BE	Liquefied Petroleum Gases (LPG)	379.732850319
BE	Refinery Feedstocks	1902.49437422
BE	Ethane	2.51234076518
BE	Naphtha	465.17654701
BE	White Spirit & SBP	118.005317661
BE	Lubricants	38.6967985015
BE	Bitumen	361.242244588
BE	Paraffin Waxes	3.44147918329
BE	Petroleum Coke	27.7290972735
BE	Non-specified Petroleum Products	1194.89631444
BE	Nuclear fuel	12.7241222498
BE	Plastics, basic	15841.3866727
BE	Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	0
BE	N-fertiliser	83.0729749602
BE	P- and other fertiliser	176.30062492
BE	Chemicals nec	5050.62402402
BE	Charcoal	8.52001589152
BE	Additives/Blending Components	66.4635540676
BE	Biogasoline	0.121160117155
BE	Biodiesels	31.2040935747
BE	Other Liquid Biofuels	23.6524421613
BE	Rubber and plastic products (25)	10015.6745541
BE	Glass and glass products	2060.49100004
BE	Secondary glass for treatment, Re-processing of secondary glass into new glass	0
BE	Ceramic goods	399.593492955
BE	Bricks, tiles and construction products, in baked clay	866.827902448
BE	Cement, lime and plaster	5677.00799611
BE	Ash for treatment, Re-processing of ash into clinker	0
BE	Other non-metallic mineral products	1878.97920788
BE	Basic iron and steel and of ferro-alloys and first products thereof	8548.74860532
BE	Secondary steel for treatment, Re-processing of secondary steel into new steel	0
BE	Precious metals	6330.01169096
BE	Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0
BE	Aluminium and aluminium products	3993.548713
BE	Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	0
BE	Lead, zinc and tin and products thereof	518.870879812
BE	Secondary lead for treatment, Re-processing of secondary lead into new lead	0
BE	Copper products	11391.2724989
BE	Secondary copper for treatment, Re-processing of secondary copper into new copper	0
BE	Other non-ferrous metal products	995.638934937
BE	Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
BE	Foundry work services	566.516133481
BE	Fabricated metal products, except machinery and equipment (28)	17022.3064695
BE	Machinery and equipment n.e.c. (29)	18650.1950044
BE	Office machinery and computers (30)	1860.83722883
BE	Electrical machinery and apparatus n.e.c. (31)	13260.8882506
BE	Radio, television and communication equipment and apparatus (32)	3699.05443696
BE	Medical, precision and optical instruments, watches and clocks (33)	4297.25691646
BE	Motor vehicles, trailers and semi-trailers (34)	27254.8399066
BE	Other transport equipment (35)	3120.23554607
BE	Furniture; other manufactured goods n.e.c. (36)	8242.52284238
BE	Secondary raw materials	0.375839360703
BE	Bottles for treatment, Recycling of bottles by direct reuse	0
BE	Electricity by coal	389.518527809
BE	Electricity by gas	2083.34847883
BE	Electricity by nuclear	4587.0918148
BE	Electricity by hydro	29.1109557834
BE	Electricity by wind	87.4127275808
BE	Electricity by petroleum and other oil derivatives	51.3098992925
BE	Electricity by biomass and waste	329.725142044
BE	Electricity by solar photovoltaic	35.1680366641
BE	Electricity by solar thermal	4.95107166053e-05
BE	Electricity by tide, wave, ocean	0.00304891137228
BE	Electricity by Geothermal	0.0564487781983
BE	Electricity nec	165.156287799
BE	Transmission services of electricity	1700.5994239
BE	Distribution and trade services of electricity	8002.37025213
BE	Coke oven gas	8.41947833476
BE	Blast Furnace Gas	2.92639344404
BE	Oxygen Steel Furnace Gas	0.0252125651466
BE	Gas Works Gas	0.0109981780613
BE	Biogas	9.06370518339
BE	Distribution services of gaseous fuels through mains	3015.47836671
BE	Steam and hot water supply services	4.59771741352
BE	Collected and purified water, distribution services of water (41)	1639.66544653
BE	Construction work (45)	83395.8792235
BE	Secondary construction material for treatment, Re-processing of secondary construction material into aggregates	0
BE	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	8018.04029829
BE	Retail trade services of motor fuel	412.154324648
BE	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	42145.9914881
BE	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	1006.66443315
BE	Hotel and restaurant services (55)	19506.0716968
BE	Railway transportation services	7904.20909266
BE	Other land transportation services	23424.5525169
BE	Transportation services via pipelines	580.894563959
BE	Sea and coastal water transportation services	8911.44641143
BE	Inland water transportation services	1092.92716103
BE	Air transport services (62)	6677.8663467
BE	Supporting and auxiliary transport services; travel agency services (63)	42206.0755912
BE	Post and telecommunication services (64)	25365.8397617
BE	Financial intermediation services, except insurance and pension funding services (65)	13558.9006502
BE	Insurance and pension funding services, except compulsory social security services (66)	12855.8506313
BE	Services auxiliary to financial intermediation (67)	24529.2189531
BE	Real estate services (70)	64716.8797804
BE	Renting services of machinery and equipment without operator and of personal and household goods (71)	17979.8239811
BE	Computer and related services (72)	25333.7522991
BE	Research and development services (73)	11840.0371488
BE	Other business services (74)	118914.073001
BE	Public administration and defence services; compulsory social security services (75)	34130.8365324
BE	Education services (80)	29401.9779096
BE	Health and social work services (85)	53656.5313305
BE	Food waste for treatment: incineration	779.383918134
BE	Paper waste for treatment: incineration	844.973703843
BE	Plastic waste for treatment: incineration	803.923362114
BE	Intert/metal waste for treatment: incineration	2522.08807032
BE	Textiles waste for treatment: incineration	207.441132277
BE	Wood waste for treatment: incineration	344.469245208
BE	Oil/hazardous waste for treatment: incineration	1307.0314742
BE	Food waste for treatment: biogasification and land application	228.239871694
BE	Paper waste for treatment: biogasification and land application	36.9208954188
BE	Sewage sludge for treatment: biogasification and land application	497.596825293
BE	Food waste for treatment: composting and land application	1131.63433874
BE	Paper and wood waste for treatment: composting and land application	5.31596711629
BE	Food waste for treatment: waste water treatment	512.355787463
BE	Other waste for treatment: waste water treatment	991.28264292
BE	Food waste for treatment: landfill	338.747580123
BE	Paper for treatment: landfill	302.566210686
BE	Plastic waste for treatment: landfill	196.409828296
BE	Inert/metal/hazardous waste for treatment: landfill	461.834204832
BE	Textiles waste for treatment: landfill	41.867012034
BE	Wood waste for treatment: landfill	50.343744739
BE	Membership organisation services n.e.c. (91)	4388.89380543
BE	Recreational, cultural and sporting services (92)	17602.1983232
BE	Other services (93)	4180.96161269
BE	Private households with employed persons (95)	797.167068239
BE	Extra-territorial organizations and bodies	0
BG	Paddy rice	31.5991074498
BG	Wheat	1013.59488253
BG	Cereal grains nec	250.766589949
BG	Vegetables, fruit, nuts	632.172871718
BG	Oil seeds	431.523534062
BG	Sugar cane, sugar beet	1.7561297457
BG	Plant-based fibers	0.517730071724
BG	Crops nec	509.766352714
BG	Cattle	37.8232229467
BG	Pigs	239.250215063
BG	Poultry	537.361328301
BG	Meat animals nec	308.533672532
BG	Animal products nec	32.0479759041
BG	Raw milk	764.672667101
BG	Wool, silk-worm cocoons	2.22969629683
BG	Manure (conventional treatment)	0
BG	Manure (biogas treatment)	0
BG	Products of forestry, logging and related services (02)	444.370696754
BG	Fish and other fishing products; services incidental of fishing (05)	38.9828871967
BG	Anthracite	26.164012161
BG	Coking Coal	0.410264375412
BG	Other Bituminous Coal	44.1618636583
BG	Sub-Bituminous Coal	0
BG	Patent Fuel	0.000703598741964
BG	Lignite/Brown Coal	448.288294154
BG	BKB/Peat Briquettes	135.765794768
BG	Peat	0.00950400785416
BG	Crude petroleum and services related to crude oil extraction, excluding surveying	85.2170815026
BG	Natural gas and services related to natural gas extraction, excluding surveying	28.3666026995
BG	Natural Gas Liquids	0.0156043224246
BG	Other Hydrocarbons	12.2433557311
BG	Uranium and thorium ores (12)	0
BG	Iron ores	0.088407958991
BG	Copper ores and concentrates	837.6323159
BG	Nickel ores and concentrates	0.389297453926
BG	Aluminium ores and concentrates	0.138495096199
BG	Precious metal ores and concentrates	219.383484118
BG	Lead, zinc and tin ores and concentrates	35.7090334528
BG	Other non-ferrous metal ores and concentrates	13.6914197727
BG	Stone	52.6168492569
BG	Sand and clay	346.143584369
BG	Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.	97.5587535536
BG	Products of meat cattle	233.714813002
BG	Products of meat pigs	583.07734139
BG	Products of meat poultry	768.405724968
BG	Meat products nec	685.073512876
BG	products of Vegetable oils and fats	787.264996068
BG	Dairy products	1369.97775251
BG	Processed rice	17.6954615726
BG	Sugar	249.12629921
BG	Food products nec	2370.79096487
BG	Beverages	881.434568275
BG	Fish products	110.101007429
BG	Tobacco products (16)	945.512985916
BG	Textiles (17)	1868.63090735
BG	Wearing apparel; furs (18)	2171.32819385
BG	Leather and leather products (19)	473.943094653
BG	Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)	695.868077764
BG	Wood material for treatment, Re-processing of secondary wood material into new wood material	0
BG	Pulp	294.993650684
BG	Secondary paper for treatment, Re-processing of secondary paper into new pulp	0
BG	Paper and paper products	496.899829917
BG	Printed matter and recorded media (22)	839.182636036
BG	Coke Oven Coke	1.68365331669
BG	Gas Coke	0
BG	Coal Tar	11.732951446
BG	Motor Gasoline	2450.70555988
BG	Aviation Gasoline	0.0205166725516
BG	Gasoline Type Jet Fuel	0
BG	Kerosene Type Jet Fuel	102.227867672
BG	Kerosene	1.6856906739
BG	Gas/Diesel Oil	1516.008535
BG	Heavy Fuel Oil	652.960632049
BG	Refinery Gas	0.131369338111
BG	Liquefied Petroleum Gases (LPG)	80.3198320767
BG	Refinery Feedstocks	65.3720136033
BG	Ethane	0
BG	Naphtha	144.609757684
BG	White Spirit & SBP	2.49687097177
BG	Lubricants	0
BG	Bitumen	1.79642140571
BG	Paraffin Waxes	0
BG	Petroleum Coke	6.51264444078
BG	Non-specified Petroleum Products	5.24871567872
BG	Nuclear fuel	0
BG	Plastics, basic	59.9774118216
BG	Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	0
BG	N-fertiliser	6.03274696426
BG	P- and other fertiliser	284.501303483
BG	Chemicals nec	2715.91515054
BG	Charcoal	21.0739331515
BG	Additives/Blending Components	1.96427154711
BG	Biogasoline	0.00123525733664
BG	Biodiesels	1.5111228759
BG	Other Liquid Biofuels	11.9255077291
BG	Rubber and plastic products (25)	1600.28786911
BG	Glass and glass products	311.566555652
BG	Secondary glass for treatment, Re-processing of secondary glass into new glass	0
BG	Ceramic goods	172.616948095
BG	Bricks, tiles and construction products, in baked clay	41.348725556
BG	Cement, lime and plaster	786.633362002
BG	Ash for treatment, Re-processing of ash into clinker	0
BG	Other non-metallic mineral products	166.635672801
BG	Basic iron and steel and of ferro-alloys and first products thereof	61.3541596005
BG	Secondary steel for treatment, Re-processing of secondary steel into new steel	0
BG	Precious metals	12.9031640053
BG	Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0
BG	Aluminium and aluminium products	499.437458924
BG	Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	0
BG	Lead, zinc and tin and products thereof	714.443435685
BG	Secondary lead for treatment, Re-processing of secondary lead into new lead	0
BG	Copper products	4727.07895745
BG	Secondary copper for treatment, Re-processing of secondary copper into new copper	0
BG	Other non-ferrous metal products	38.1638716109
BG	Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
BG	Foundry work services	151.695310853
BG	Fabricated metal products, except machinery and equipment (28)	2055.51998938
BG	Machinery and equipment n.e.c. (29)	3631.32687192
BG	Office machinery and computers (30)	283.56403291
BG	Electrical machinery and apparatus n.e.c. (31)	1897.52514164
BG	Radio, television and communication equipment and apparatus (32)	388.859952515
BG	Medical, precision and optical instruments, watches and clocks (33)	582.626238072
BG	Motor vehicles, trailers and semi-trailers (34)	337.921671796
BG	Other transport equipment (35)	615.756312751
BG	Furniture; other manufactured goods n.e.c. (36)	1281.24286808
BG	Secondary raw materials	2.36454582684
BG	Bottles for treatment, Recycling of bottles by direct reuse	0
BG	Electricity by coal	940.5057778
BG	Electricity by gas	102.628749103
BG	Electricity by nuclear	648.492136945
BG	Electricity by hydro	148.183773624
BG	Electricity by wind	19.5828103429
BG	Electricity by petroleum and other oil derivatives	10.7843697374
BG	Electricity by biomass and waste	3.33764693631
BG	Electricity by solar photovoltaic	5.4690999592
BG	Electricity by solar thermal	0
BG	Electricity by tide, wave, ocean	0
BG	Electricity by Geothermal	0
BG	Electricity nec	3.87475419216
BG	Transmission services of electricity	498.861376387
BG	Distribution and trade services of electricity	1265.31959781
BG	Coke oven gas	0.562786767159
BG	Blast Furnace Gas	0.07940026258
BG	Oxygen Steel Furnace Gas	4.29180884407e-05
BG	Gas Works Gas	5.47592274407e-05
BG	Biogas	2.04331798216
BG	Distribution services of gaseous fuels through mains	265.354366407
BG	Steam and hot water supply services	635.78788406
BG	Collected and purified water, distribution services of water (41)	406.280694916
BG	Construction work (45)	14645.2929193
BG	Secondary construction material for treatment, Re-processing of secondary construction material into aggregates	0
BG	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	391.549473843
BG	Retail trade services of motor fuel	123.037183047
BG	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	355.576957799
BG	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	879.551106665
BG	Hotel and restaurant services (55)	6730.82680685
BG	Railway transportation services	2412.47017844
BG	Other land transportation services	5533.0159027
BG	Transportation services via pipelines	149.458567415
BG	Sea and coastal water transportation services	798.065830208
BG	Inland water transportation services	76.1636549492
BG	Air transport services (62)	1241.09417883
BG	Supporting and auxiliary transport services; travel agency services (63)	3627.50328638
BG	Post and telecommunication services (64)	1597.35456353
BG	Financial intermediation services, except insurance and pension funding services (65)	5182.202188
BG	Insurance and pension funding services, except compulsory social security services (66)	884.594879798
BG	Services auxiliary to financial intermediation (67)	286.566668313
BG	Real estate services (70)	8316.65014918
BG	Renting services of machinery and equipment without operator and of personal and household goods (71)	1138.24246846
BG	Computer and related services (72)	1657.46629018
BG	Research and development services (73)	357.797952015
BG	Other business services (74)	7162.98902729
BG	Public administration and defence services; compulsory social security services (75)	6238.57892595
BG	Education services (80)	3914.65493108
BG	Health and social work services (85)	3759.71191639
BG	Food waste for treatment: incineration	2.47530066667
BG	Paper waste for treatment: incineration	3.36519725303
BG	Plastic waste for treatment: incineration	1.46111869994
BG	Intert/metal waste for treatment: incineration	13.2898828291
BG	Textiles waste for treatment: incineration	0.55368596367
BG	Wood waste for treatment: incineration	0.748724970463
BG	Oil/hazardous waste for treatment: incineration	15.7472694872
BG	Food waste for treatment: biogasification and land application	0.00543932188377
BG	Paper waste for treatment: biogasification and land application	0.000636156282062
BG	Sewage sludge for treatment: biogasification and land application	0.0526792878252
BG	Food waste for treatment: composting and land application	0.211418055289
BG	Paper and wood waste for treatment: composting and land application	0.000433064213612
BG	Food waste for treatment: waste water treatment	24.625988029
BG	Other waste for treatment: waste water treatment	41.2404603607
BG	Food waste for treatment: landfill	179.158803897
BG	Paper for treatment: landfill	116.427947868
BG	Plastic waste for treatment: landfill	8.80751510301
BG	Inert/metal/hazardous waste for treatment: landfill	145.312114815
BG	Textiles waste for treatment: landfill	26.1874791274
BG	Wood waste for treatment: landfill	31.0147626537
BG	Membership organisation services n.e.c. (91)	496.545016047
BG	Recreational, cultural and sporting services (92)	2938.33385913
BG	Other services (93)	307.065832036
BG	Private households with employed persons (95)	0
BG	Extra-territorial organizations and bodies	0
CY	Paddy rice	1.12276787974
CY	Wheat	6.52587578893
CY	Cereal grains nec	14.2262828602
CY	Vegetables, fruit, nuts	273.633141818
CY	Oil seeds	37.1206425119
CY	Sugar cane, sugar beet	0.647423774836
CY	Plant-based fibers	0
CY	Crops nec	108.288040143
CY	Cattle	18.6191361692
CY	Pigs	144.258806773
CY	Poultry	134.615204645
CY	Meat animals nec	70.2679130949
CY	Animal products nec	5.81202802368
CY	Raw milk	110.099936974
CY	Wool, silk-worm cocoons	0.108550358899
CY	Manure (conventional treatment)	0
CY	Manure (biogas treatment)	0
CY	Products of forestry, logging and related services (02)	8.14270621213
CY	Fish and other fishing products; services incidental of fishing (05)	59.6144420298
