region	sector	indout
AT	Rubber and plastic products (25)	7571.69711319
AT	Glass and glass products	260.764576345
AT	Secondary glass for treatment, Re-processing of secondary glass into new glass	0
AT	Ceramic goods	396.711372723
AT	Bricks, tiles and construction products, in baked clay	355.372073892
AT	Cement, lime and plaster	5529.41574001
AT	Ash for treatment, Re-processing of ash into clinker	0
AT	Other non-metallic mineral products	1212.32198
AT	Basic iron and steel and of ferro-alloys and first products thereof	3929.81324921
AT	Secondary steel for treatment, Re-processing of secondary steel into new steel	0
AT	Precious metals	405.280070446
AT	Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0
AT	Aluminium and aluminium products	4638.10147771
AT	Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	0
AT	Lead, zinc and tin and products thereof	288.716840999
AT	Secondary lead for treatment, Re-processing of secondary lead into new lead	0
AT	Copper products	2924.90816795
AT	Secondary copper for treatment, Re-processing of secondary copper into new copper	0
AT	Other non-ferrous metal products	2268.15844325
AT	Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
AT	Foundry work services	2356.54594161
AT	Fabricated metal products, except machinery and equipment (28)	16929.680148
AT	Machinery and equipment n.e.c. (29)	30888.0644133
AT	Office machinery and computers (30)	336.76125057
AT	Electrical machinery and apparatus n.e.c. (31)	15545.2238666
AT	Radio, television and communication equipment and apparatus (32)	5677.83993179
AT	Medical, precision and optical instruments, watches and clocks (33)	7684.476561
AT	Motor vehicles, trailers and semi-trailers (34)	20212.9840592
AT	Other transport equipment (35)	5366.2600296
AT	Furniture; other manufactured goods n.e.c. (36)	10558.2979035
AT	Secondary raw materials	1184.13805933
AT	Bottles for treatment, Recycling of bottles by direct reuse	0
AT	Electricity by coal	825.472130004
AT	Electricity by gas	1661.20655888
AT	Electricity by nuclear	3.14315821499
AT	Electricity by hydro	4024.78866215
AT	Electricity by wind	210.796176756
AT	Electricity by petroleum and other oil derivatives	167.601289757
AT	Electricity by biomass and waste	675.345262998
AT	Electricity by solar photovoltaic	8.18692316104
AT	Electricity by solar thermal	0
AT	Electricity by tide, wave, ocean	0
AT	Electricity by Geothermal	0.159271564184
AT	Electricity nec	170.479061332
AT	Transmission services of electricity	4686.90626117
AT	Distribution and trade services of electricity	12110.0082414
AT	Coke oven gas	209.615456012
AT	Blast Furnace Gas	901.45090563
AT	Oxygen Steel Furnace Gas	0.000909271727948
AT	Gas Works Gas	0.000166256944178
AT	Biogas	184.577177645
AT	Distribution services of gaseous fuels through mains	6510.99372995
AT	Steam and hot water supply services	1376.69303128
AT	Collected and purified water, distribution services of water (41)	813.300402545
AT	Construction work (45)	67730.1269474
AT	Secondary construction material for treatment, Re-processing of secondary construction material into aggregates	0
AT	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	10113.8511739
AT	Retail trade services of motor fuel	621.649429194
AT	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	20532.1159661
AT	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	4630.13444682
AT	Hotel and restaurant services (55)	39252.3020764
AT	Railway transportation services	5489.42753486
AT	Other land transportation services	17471.2908582
AT	Transportation services via pipelines	651.637293369
AT	Sea and coastal water transportation services	45.7471924488
AT	Inland water transportation services	87.6316648075
AT	Air transport services (62)	6080.39286172
AT	Supporting and auxiliary transport services; travel agency services (63)	17043.5307204
AT	Post and telecommunication services (64)	17040.6878123
AT	Financial intermediation services, except insurance and pension funding services (65)	20137.377371
AT	Insurance and pension funding services, except compulsory social security services (66)	8122.01532128
AT	Services auxiliary to financial intermediation (67)	4582.34971272
AT	Real estate services (70)	29676.1271718
AT	Renting services of machinery and equipment without operator and of personal and household goods (71)	12297.3375242
AT	Computer and related services (72)	17401.6988757
AT	Research and development services (73)	4563.52845569
AT	Other business services (74)	61449.9397576
AT	Public administration and defence services; compulsory social security services (75)	28843.9353774
AT	Education services (80)	23213.8950678
AT	Health and social work services (85)	33419.4942424
AT	Food waste for treatment: incineration	304.971197792
AT	Paper waste for treatment: incineration	415.726425238
AT	Plastic waste for treatment: incineration	758.107985503
AT	Intert/metal waste for treatment: incineration	2259.99153529
AT	Textiles waste for treatment: incineration	73.9461597436
AT	Wood waste for treatment: incineration	142.675768983
AT	Oil/hazardous waste for treatment: incineration	454.5804903
AT	Food waste for treatment: biogasification and land application	61.5731190307
AT	Paper waste for treatment: biogasification and land application	5.94054283459
AT	Sewage sludge for treatment: biogasification and land application	39.5759776223
AT	Food waste for treatment: composting and land application	1871.72511001
AT	Paper and wood waste for treatment: composting and land application	2.46890653292
AT	Food waste for treatment: waste water treatment	182.184489137
AT	Other waste for treatment: waste water treatment	334.589864736
AT	Food waste for treatment: landfill	44.1999369791
AT	Paper for treatment: landfill	59.0717256874
AT	Plastic waste for treatment: landfill	14.2108778107
AT	Inert/metal/hazardous waste for treatment: landfill	152.992051304
AT	Textiles waste for treatment: landfill	9.87575280951
AT	Wood waste for treatment: landfill	28.7992469819
AT	Membership organisation services n.e.c. (91)	10160.8807356
AT	Recreational, cultural and sporting services (92)	12325.7521854
AT	Other services (93)	5282.09989439
AT	Private households with employed persons (95)	106.088224047
AT	Extra-territorial organizations and bodies	0
BE	Paddy rice	0.00110415871679
BE	Wheat	332.392669564
BE	Cereal grains nec	285.958483258
BE	Vegetables, fruit, nuts	2082.44246465
BE	Oil seeds	36.4943150666
BE	Sugar cane, sugar beet	209.049409421
BE	Plant-based fibers	15.1850785675
BE	Crops nec	1186.54431843
BE	Cattle	679.089621206
BE	Pigs	1153.89625935
BE	Poultry	1068.64954331
BE	Meat animals nec	380.90238717
BE	Animal products nec	25.7555401172
BE	Raw milk	1280.58303899
BE	Wool, silk-worm cocoons	1.92126514163
BE	Manure (conventional treatment)	0
BE	Manure (biogas treatment)	0
BE	Products of forestry, logging and related services (02)	369.355265099
BE	Fish and other fishing products; services incidental of fishing (05)	278.110063791
BE	Anthracite	0
BE	Coking Coal	2.72174504977
BE	Other Bituminous Coal	17.2795870781
BE	Sub-Bituminous Coal	0
BE	Patent Fuel	2.56418418565
BE	Lignite/Brown Coal	4.15872382485
BE	BKB/Peat Briquettes	0
BE	Peat	0
BE	Crude petroleum and services related to crude oil extraction, excluding surveying	0
BE	Natural gas and services related to natural gas extraction, excluding surveying	0
BE	Natural Gas Liquids	0
BE	Other Hydrocarbons	0
BE	Uranium and thorium ores (12)	0.0122809485849
BE	Iron ores	3.44193878143
BE	Copper ores and concentrates	11.3942978243
BE	Nickel ores and concentrates	1.92595170757
BE	Aluminium ores and concentrates	2.6301179148
BE	Precious metal ores and concentrates	0.0538633781412
BE	Lead, zinc and tin ores and concentrates	3.79582854671
BE	Other non-ferrous metal ores and concentrates	736.387849734
BE	Stone	254.010939284
BE	Sand and clay	226.702475642
BE	Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.	268.463110509
BE	Products of meat cattle	879.260372078
BE	Products of meat pigs	1583.54810692
BE	Products of meat poultry	1432.50426424
BE	Meat products nec	2548.87046262
BE	products of Vegetable oils and fats	698.83832578
BE	Dairy products	9535.81841227
BE	Processed rice	92.2928625
BE	Sugar	1215.00175602
BE	Food products nec	27812.5390854
BE	Beverages	3782.61904725
BE	Fish products	1136.03974533
BE	Tobacco products (16)	816.776802107
BE	Textiles (17)	8074.5753302
BE	Wearing apparel; furs (18)	2045.49835014
BE	Leather and leather products (19)	364.119113413
BE	Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)	5014.21606608
BE	Wood material for treatment, Re-processing of secondary wood material into new wood material	0
BE	Pulp	1917.60796286
BE	Secondary paper for treatment, Re-processing of secondary paper into new pulp	0
BE	Paper and paper products	2205.14612908
BE	Printed matter and recorded media (22)	11646.9226613
BE	Coke Oven Coke	76.0578824268
BE	Gas Coke	0
BE	Coal Tar	35.0739282734
BE	Motor Gasoline	8871.70688561
BE	Aviation Gasoline	0.113355623869
BE	Gasoline Type Jet Fuel	4.54462353867e-05
BE	Kerosene Type Jet Fuel	1043.10061731
BE	Kerosene	33.6813284282
BE	Gas/Diesel Oil	8346.36054469
BE	Heavy Fuel Oil	2238.96025553
BE	Refinery Gas	54.6189797087
BE	Liquefied Petroleum Gases (LPG)	373.095021043
BE	Refinery Feedstocks	1769.32495702
BE	Ethane	2.2589979012
BE	Naphtha	430.483433897
BE	White Spirit & SBP	109.710550748
BE	Lubricants	45.9130590499
BE	Bitumen	335.033087956
BE	Paraffin Waxes	3.51043009672
BE	Petroleum Coke	26.1152248443
BE	Non-specified Petroleum Products	1111.42384245
BE	Nuclear fuel	11.9375772013
BE	Plastics, basic	13930.8062649
BE	Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	0
BE	N-fertiliser	73.4243971098
BE	P- and other fertiliser	191.966496099
BE	Chemicals nec	4752.95904286
BE	Charcoal	9.24370789802
BE	Additives/Blending Components	61.8228047377
BE	Biogasoline	0.114387061978
BE	Biodiesels	28.9673725789
BE	Other Liquid Biofuels	25.8243640311
BE	Rubber and plastic products (25)	9369.65944719
BE	Glass and glass products	1970.42057259
BE	Secondary glass for treatment, Re-processing of secondary glass into new glass	0
BE	Ceramic goods	359.819652451
BE	Bricks, tiles and construction products, in baked clay	819.996746552
BE	Cement, lime and plaster	5368.9117638
BE	Ash for treatment, Re-processing of ash into clinker	0
BE	Other non-metallic mineral products	1705.37784882
BE	Basic iron and steel and of ferro-alloys and first products thereof	7949.19164488
BE	Secondary steel for treatment, Re-processing of secondary steel into new steel	0
BE	Precious metals	5878.21103946
BE	Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0
BE	Aluminium and aluminium products	3742.35796921
BE	Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	0
BE	Lead, zinc and tin and products thereof	482.644036833
BE	Secondary lead for treatment, Re-processing of secondary lead into new lead	0
BE	Copper products	10617.1433013
BE	Secondary copper for treatment, Re-processing of secondary copper into new copper	0
BE	Other non-ferrous metal products	862.273922799
BE	Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
BE	Foundry work services	525.612482732
BE	Fabricated metal products, except machinery and equipment (28)	15856.4553098
BE	Machinery and equipment n.e.c. (29)	17441.3308072
BE	Office machinery and computers (30)	1761.66025635
BE	Electrical machinery and apparatus n.e.c. (31)	12078.8435326
BE	Radio, television and communication equipment and apparatus (32)	3471.88401694
BE	Medical, precision and optical instruments, watches and clocks (33)	3900.75326396
BE	Motor vehicles, trailers and semi-trailers (34)	25162.3457728
BE	Other transport equipment (35)	2903.44300318
BE	Furniture; other manufactured goods n.e.c. (36)	7597.62481001
BE	Secondary raw materials	0.327499827835
BE	Bottles for treatment, Recycling of bottles by direct reuse	0
BE	Electricity by coal	410.033808495
BE	Electricity by gas	1812.2108061
BE	Electricity by nuclear	4012.12055932
BE	Electricity by hydro	26.2354857653
BE	Electricity by wind	81.0631025489
BE	Electricity by petroleum and other oil derivatives	54.6195323094
BE	Electricity by biomass and waste	305.003505771
BE	Electricity by solar photovoltaic	38.314287601
BE	Electricity by solar thermal	4.60439484712e-05
BE	Electricity by tide, wave, ocean	0.00283602932692
BE	Electricity by Geothermal	0.0525073939159
BE	Electricity nec	166.345622553
BE	Transmission services of electricity	1433.05101256
BE	Distribution and trade services of electricity	6676.00767833
BE	Coke oven gas	5.99228999141
BE	Blast Furnace Gas	3.16698702295
BE	Oxygen Steel Furnace Gas	0.0234521655937
BE	Gas Works Gas	0.0102302593693
BE	Biogas	8.39510796959
BE	Distribution services of gaseous fuels through mains	2562.29658541
BE	Steam and hot water supply services	4.27675129664
BE	Collected and purified water, distribution services of water (41)	1438.59391621
BE	Construction work (45)	76287.5346029
BE	Secondary construction material for treatment, Re-processing of secondary construction material into aggregates	0
BE	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	7321.88599027
BE	Retail trade services of motor fuel	377.455044273
BE	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	37713.4486726
BE	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	966.191445419
BE	Hotel and restaurant services (55)	18208.976268
BE	Railway transportation services	7159.03713594
BE	Other land transportation services	21436.2321698
BE	Transportation services via pipelines	436.865631659
BE	Sea and coastal water transportation services	8356.71234143
BE	Inland water transportation services	1001.43097421
BE	Air transport services (62)	6025.11287627
BE	Supporting and auxiliary transport services; travel agency services (63)	37852.214382
BE	Post and telecommunication services (64)	22900.9317097
BE	Financial intermediation services, except insurance and pension funding services (65)	11945.4072139
BE	Insurance and pension funding services, except compulsory social security services (66)	11686.5722315
BE	Services auxiliary to financial intermediation (67)	22700.3304923
BE	Real estate services (70)	58995.4516762
BE	Renting services of machinery and equipment without operator and of personal and household goods (71)	16152.4108988
BE	Computer and related services (72)	23678.986876
BE	Research and development services (73)	11327.4587021
BE	Other business services (74)	107565.227219
BE	Public administration and defence services; compulsory social security services (75)	30842.6377035
BE	Education services (80)	26849.5947119
BE	Health and social work services (85)	48789.7044853
BE	Food waste for treatment: incineration	754.678764052
BE	Paper waste for treatment: incineration	868.161226412
BE	Plastic waste for treatment: incineration	836.89856992
BE	Intert/metal waste for treatment: incineration	2129.46373547
BE	Textiles waste for treatment: incineration	228.116955111
BE	Wood waste for treatment: incineration	318.233122037
BE	Oil/hazardous waste for treatment: incineration	1155.15829273
BE	Food waste for treatment: biogasification and land application	227.10559877
BE	Paper waste for treatment: biogasification and land application	51.4311461563
BE	Sewage sludge for treatment: biogasification and land application	494.061266281
BE	Food waste for treatment: composting and land application	1078.48590316
BE	Paper and wood waste for treatment: composting and land application	4.93139557846
BE	Food waste for treatment: waste water treatment	471.841017445
BE	Other waste for treatment: waste water treatment	921.044942109
BE	Food waste for treatment: landfill	405.161882585
BE	Paper for treatment: landfill	327.531071595
BE	Plastic waste for treatment: landfill	192.294273482
BE	Inert/metal/hazardous waste for treatment: landfill	474.239115322
BE	Textiles waste for treatment: landfill	40.5869920301
BE	Wood waste for treatment: landfill	48.8091692032
BE	Membership organisation services n.e.c. (91)	9442.77372751
BE	Recreational, cultural and sporting services (92)	15887.2809712
BE	Other services (93)	3834.77204621
BE	Private households with employed persons (95)	743.029220014
BE	Extra-territorial organizations and bodies	0
BG	Paddy rice	27.4435731284
BG	Wheat	920.196939123
BG	Cereal grains nec	251.380408362
BG	Vegetables, fruit, nuts	559.550841205
BG	Oil seeds	375.803084659
BG	Sugar cane, sugar beet	2.14045351724
BG	Plant-based fibers	0.456766218726
BG	Crops nec	437.634820835
BG	Cattle	21.4719926636
BG	Pigs	266.584106182
BG	Poultry	485.838300124
BG	Meat animals nec	264.496608929
BG	Animal products nec	29.0004035601
BG	Raw milk	616.724992145
BG	Wool, silk-worm cocoons	1.96457742056
BG	Manure (conventional treatment)	0
BG	Manure (biogas treatment)	0
BG	Products of forestry, logging and related services (02)	404.058455708
BG	Fish and other fishing products; services incidental of fishing (05)	36.2268981982
BG	Anthracite	82.9594904294
BG	Coking Coal	0.517597437891
BG	Other Bituminous Coal	12.2170423953
BG	Sub-Bituminous Coal	0
BG	Patent Fuel	0.000585750045541
BG	Lignite/Brown Coal	344.469875056
BG	BKB/Peat Briquettes	99.9780236824
BG	Peat	0.421668842818
BG	Crude petroleum and services related to crude oil extraction, excluding surveying	29.0028157746
BG	Natural gas and services related to natural gas extraction, excluding surveying	15.2444184589
BG	Natural Gas Liquids	0.0129129214333
BG	Other Hydrocarbons	19.5502214083
BG	Uranium and thorium ores (12)	0
BG	Iron ores	0.0747773405858
BG	Copper ores and concentrates	623.045533228
BG	Nickel ores and concentrates	0.362762522901
BG	Aluminium ores and concentrates	2.12955928433
BG	Precious metal ores and concentrates	152.913969033
BG	Lead, zinc and tin ores and concentrates	33.7726867189
BG	Other non-ferrous metal ores and concentrates	11.2483450209
BG	Stone	35.7082791306
BG	Sand and clay	276.29637762
BG	Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.	68.3213934462
BG	Products of meat cattle	102.652772457
BG	Products of meat pigs	467.363456163
BG	Products of meat poultry	616.62446743
BG	Meat products nec	590.30044063
BG	products of Vegetable oils and fats	664.150110925
BG	Dairy products	1191.05726005
BG	Processed rice	15.169973889
BG	Sugar	253.025123773
BG	Food products nec	2821.62494572
BG	Beverages	606.068810261
BG	Fish products	85.2603078375
BG	Tobacco products (16)	815.511286145
BG	Textiles (17)	1751.4353083
BG	Wearing apparel; furs (18)	2036.44910385
BG	Leather and leather products (19)	343.908548328
BG	Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)	634.035666423
BG	Wood material for treatment, Re-processing of secondary wood material into new wood material	0
BG	Pulp	231.138933959
BG	Secondary paper for treatment, Re-processing of secondary paper into new pulp	0
BG	Paper and paper products	491.321869713
BG	Printed matter and recorded media (22)	755.537617535
BG	Coke Oven Coke	1.48609844077
BG	Gas Coke	0
BG	Coal Tar	12.5660471317
BG	Motor Gasoline	2031.26977837
BG	Aviation Gasoline	0.62291592032
BG	Gasoline Type Jet Fuel	0
BG	Kerosene Type Jet Fuel	69.8268257298
BG	Kerosene	1.50017819902
BG	Gas/Diesel Oil	1318.18214363
BG	Heavy Fuel Oil	564.423334782
BG	Refinery Gas	0.130145201561
BG	Liquefied Petroleum Gases (LPG)	76.5091474807
BG	Refinery Feedstocks	54.4298405959
BG	Ethane	0
BG	Naphtha	128.554018403
BG	White Spirit & SBP	2.22208704842
BG	Lubricants	0
BG	Bitumen	6.28085983833
BG	Paraffin Waxes	0
BG	Petroleum Coke	3.90277115112
BG	Non-specified Petroleum Products	4.72830095372
BG	Nuclear fuel	0
BG	Plastics, basic	62.3671983229
BG	Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	0
BG	N-fertiliser	0.10974824097
BG	P- and other fertiliser	304.557325153
BG	Chemicals nec	2419.60915416
BG	Charcoal	17.7118793942
BG	Additives/Blending Components	1.62453779188
BG	Biogasoline	0.0010266608808
BG	Biodiesels	1.7658748524
BG	Other Liquid Biofuels	9.91544927673
BG	Rubber and plastic products (25)	1372.6514893
BG	Glass and glass products	290.189162373
BG	Secondary glass for treatment, Re-processing of secondary glass into new glass	0
BG	Ceramic goods	149.735953409
BG	Bricks, tiles and construction products, in baked clay	31.3213971233
BG	Cement, lime and plaster	709.338030041
BG	Ash for treatment, Re-processing of ash into clinker	0
BG	Other non-metallic mineral products	136.62440782
BG	Basic iron and steel and of ferro-alloys and first products thereof	54.1792084303
BG	Secondary steel for treatment, Re-processing of secondary steel into new steel	0
BG	Precious metals	9.32408983478
BG	Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0
BG	Aluminium and aluminium products	469.60729531
BG	Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	0
BG	Lead, zinc and tin and products thereof	677.207547888
BG	Secondary lead for treatment, Re-processing of secondary lead into new lead	0
BG	Copper products	4205.5590902
BG	Secondary copper for treatment, Re-processing of secondary copper into new copper	0
BG	Other non-ferrous metal products	45.1977111983
BG	Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
BG	Foundry work services	138.059410932
BG	Fabricated metal products, except machinery and equipment (28)	1595.52788076
BG	Machinery and equipment n.e.c. (29)	3251.19505101
BG	Office machinery and computers (30)	256.203665072
BG	Electrical machinery and apparatus n.e.c. (31)	1601.60225854
BG	Radio, television and communication equipment and apparatus (32)	357.080194343
BG	Medical, precision and optical instruments, watches and clocks (33)	505.156404983
BG	Motor vehicles, trailers and semi-trailers (34)	243.498428227
BG	Other transport equipment (35)	553.025908184
BG	Furniture; other manufactured goods n.e.c. (36)	1139.47548245
BG	Secondary raw materials	2.08747565136
BG	Bottles for treatment, Recycling of bottles by direct reuse	0
BG	Electricity by coal	694.317598534
BG	Electricity by gas	89.2675202287
BG	Electricity by nuclear	583.871593537
BG	Electricity by hydro	115.004952647
BG	Electricity by wind	26.5104053637
BG	Electricity by petroleum and other oil derivatives	9.62632289568
BG	Electricity by biomass and waste	2.81207478814
BG	Electricity by solar photovoltaic	5.18075800811
BG	Electricity by solar thermal	0
BG	Electricity by tide, wave, ocean	0
BG	Electricity by Geothermal	0
BG	Electricity nec	2.87050181026
BG	Transmission services of electricity	399.845927279
BG	Distribution and trade services of electricity	1019.22770147
BG	Coke oven gas	0.0326668285441
BG	Blast Furnace Gas	0.0703751972889
BG	Oxygen Steel Furnace Gas	3.59841079632e-05
BG	Gas Works Gas	4.55571940367e-05
BG	Biogas	1.45178954456
BG	Distribution services of gaseous fuels through mains	252.941275899
BG	Steam and hot water supply services	439.660146258
BG	Collected and purified water, distribution services of water (41)	295.788802858
BG	Construction work (45)	11650.3430224
BG	Secondary construction material for treatment, Re-processing of secondary construction material into aggregates	0
BG	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	442.13306815
BG	Retail trade services of motor fuel	127.414365912
BG	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	188.210698322
BG	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	781.303636442
BG	Hotel and restaurant services (55)	5928.28984522
BG	Railway transportation services	1783.59187346
BG	Other land transportation services	4701.28011485
BG	Transportation services via pipelines	134.992842748
BG	Sea and coastal water transportation services	629.325965709
BG	Inland water transportation services	67.1339621857
BG	Air transport services (62)	889.554909215
BG	Supporting and auxiliary transport services; travel agency services (63)	2819.92230909
BG	Post and telecommunication services (64)	3667.01437613
BG	Financial intermediation services, except insurance and pension funding services (65)	3882.81316319
BG	Insurance and pension funding services, except compulsory social security services (66)	749.020957146
BG	Services auxiliary to financial intermediation (67)	206.209325212
BG	Real estate services (70)	3362.21678718
BG	Renting services of machinery and equipment without operator and of personal and household goods (71)	998.233936124
BG	Computer and related services (72)	1382.83580676
BG	Research and development services (73)	318.048635233
BG	Other business services (74)	6065.69019811
BG	Public administration and defence services; compulsory social security services (75)	5250.98383739
BG	Education services (80)	3275.93955272
BG	Health and social work services (85)	3237.60446482
BG	Food waste for treatment: incineration	2.02415607555
BG	Paper waste for treatment: incineration	2.75703752927
BG	Plastic waste for treatment: incineration	1.19424995581
BG	Intert/metal waste for treatment: incineration	12.1544649522
BG	Textiles waste for treatment: incineration	0.452516401931
BG	Wood waste for treatment: incineration	0.612420671718
BG	Oil/hazardous waste for treatment: incineration	16.1117988436
BG	Food waste for treatment: biogasification and land application	0.000646535984247
BG	Paper waste for treatment: biogasification and land application	0.000589050284986
BG	Sewage sludge for treatment: biogasification and land application	0.0467379440348
BG	Food waste for treatment: composting and land application	0.176774484746
BG	Paper and wood waste for treatment: composting and land application	0.000376701885788
BG	Food waste for treatment: waste water treatment	35.9913064233
BG	Other waste for treatment: waste water treatment	42.6384276542
BG	Food waste for treatment: landfill	159.990483006
BG	Paper for treatment: landfill	89.7310650267
BG	Plastic waste for treatment: landfill	9.08829563825
BG	Inert/metal/hazardous waste for treatment: landfill	131.230008536
BG	Textiles waste for treatment: landfill	21.4066882974
BG	Wood waste for treatment: landfill	25.8469714241
BG	Membership organisation services n.e.c. (91)	381.557679813
BG	Recreational, cultural and sporting services (92)	2213.42494745
BG	Other services (93)	230.260621228
BG	Private households with employed persons (95)	0
BG	Extra-territorial organizations and bodies	0
CY	Paddy rice	0
CY	Wheat	3.489778805
CY	Cereal grains nec	11.8463645381
CY	Vegetables, fruit, nuts	288.320469968
CY	Oil seeds	37.0803111348
CY	Sugar cane, sugar beet	0.536059295964
CY	Plant-based fibers	0
CY	Crops nec	77.6237229529
CY	Cattle	17.2791691901
CY	Pigs	136.888012686
CY	Poultry	126.132276638
CY	Meat animals nec	58.5481567941
CY	Animal products nec	4.73249196563
CY	Raw milk	114.015229362
CY	Wool, silk-worm cocoons	0.0963066534141
CY	Manure (conventional treatment)	0
CY	Manure (biogas treatment)	0
CY	Products of forestry, logging and related services (02)	14.0469610889
CY	Fish and other fishing products; services incidental of fishing (05)	60.6435853652
